Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;
ml;mAU;ml;%;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm
-24.147038;-7.732647;-10.57204;0;;;;;;;1.508207;0.119607;-22.638828;0.348048
-24.138884;-7.943437;-10.490509;0;;;;;;;1.516361;0.120671;-22.622524;0.354444
-24.130732;-8.145157;-10.408978;0;;;;;;;1.524513;0.12167;-22.606218;0.361355
-24.12258;-8.361434;-10.327447;0;;;;;;;1.532665;0.121126;-22.589914;0.36857
-24.114428;-8.572145;-10.245916;0;;;;;;;1.540817;0.120949;-22.573608;0.376276
-24.106274;-8.779406;-10.164386;0;;;;;;;1.548971;0.120856;-22.557304;0.383975
-24.098122;-8.990603;-10.082854;0;;;;;;;1.557123;0.120602;-22.540998;0.392313
-24.08997;-9.203401;-10.001324;0;;;;;;;1.565275;0.121461;-22.524694;0.400106
-24.081818;-9.420101;-9.919793;0;;;;;;;1.573427;0.12435;-22.508389;0.408373
-24.073664;-9.637824;-9.838262;0;;;;;;;1.581581;0.123789;-22.492085;0.416916
-24.065512;-9.849603;-9.756731;0;;;;;;;1.589733;0.122103;-22.475779;0.426455
-24.05736;-10.05845;-9.6752;0;;;;;;;1.597885;0.120772;-22.459475;0.43608
-24.049208;-10.265579;-9.59367;0;;;;;;;1.606037;0.11998;-22.443169;0.445674
-24.041054;-10.475035;-9.512138;0;;;;;;;1.614191;0.120828;-22.426865;0.455078
-24.032902;-10.682585;-9.430609;0;;;;;;;1.622343;0.121563;-22.410559;0.464463
-24.02475;-10.886695;-9.349077;0;;;;;;;1.630495;0.121542;-22.394255;0.474015
-24.016598;-11.096734;-9.267546;0;;;;;;;1.638647;0.120065;-22.377949;0.483752
-24.008444;-11.3028;-9.186016;0;;;;;;;1.646801;0.119632;-22.361645;0.493858
-24.000292;-11.499717;-9.104485;0;;;;;;;1.654953;0.11852;-22.345339;0.504127
-23.99214;-11.692692;-9.022953;0;;;;;;;1.663105;0.118477;-22.329035;0.514672
-23.983988;-11.887565;-8.941423;0;;;;;;;1.671257;0.119326;-22.312729;0.525021
-23.975834;-12.085172;-8.859892;0;;;;;;;1.679411;0.119618;-22.296425;0.53547
-23.967682;-12.28115;-8.77836;0;;;;;;;1.687563;0.117727;-22.280119;0.545985
-23.95953;-12.468467;-8.696831;0;;;;;;;1.695715;0.116847;-22.263815;0.556401
-23.951378;-12.650391;-8.615299;0;;;;;;;1.703867;0.116877;-22.247509;0.566886
-23.943224;-12.834369;-8.533768;0;;;;;;;1.712021;0.115716;-22.231205;0.577606
-23.935072;-13.021207;-8.452238;0;;;;;;;1.720173;0.11495;-22.214899;0.58856
-23.92692;-13.205519;-8.370707;0;;;;;;;1.728325;0.115054;-22.198595;0.599601
-23.918768;-13.384669;-8.289177;0;;;;;;;1.736477;0.114941;-22.182289;0.610719
-23.910614;-13.563795;-8.207645;0;;;;;;;1.744631;0.114818;-22.165985;0.621795
-23.902462;-13.74267;-8.126114;0;;;;;;;1.752783;0.114373;-22.149679;0.632733
-23.89431;-13.916064;-8.044584;0;;;;;;;1.760935;0.11475;-22.133375;0.643781
-23.886158;-14.084818;-7.963053;0;;;;;;;1.769087;0.114167;-22.117069;0.654908
-23.878004;-14.254839;-7.881521;0;;;;;;;1.777241;0.112452;-22.100765;0.665892
-23.869852;-14.424228;-7.799992;0;;;;;;;1.785393;0.111818;-22.084459;0.67679
-23.8617;-14.5845;-7.71846;0;;;;;;;1.793545;0.112312;-22.068155;0.687873
-23.853548;-14.735635;-7.636929;0;;;;;;;1.801697;0.112331;-22.051849;0.699216
-23.845394;-14.882136;-7.555399;0;;;;;;;1.809851;0.112245;-22.035545;0.710667
-23.837242;-15.031993;-7.473867;0;;;;;;;1.818003;0.112265;-22.019241;0.722106
-23.82909;-15.182775;-7.392336;0;;;;;;;1.826155;0.11243;-22.002935;0.73326
-23.820938;-15.333159;-7.310806;0;;;;;;;1.834307;0.112769;-21.986629;0.744314
-23.812786;-15.477283;-7.229275;0;;;;;;;1.842461;0.112538;-21.970325;0.755571
-23.804632;-15.621328;-7.147745;0;;;;;;;1.850613;0.112513;-21.954021;0.766728
-23.79648;-15.762623;-7.066214;0;;;;;;;1.858765;0.112724;-21.937716;0.777862
-23.788328;-15.899638;-6.984682;0;;;;;;;1.866917;0.112819;-21.92141;0.788925
-23.780174;-16.033983;-6.903152;0;;;;;;;1.875069;0.112662;-21.905106;0.799992
-23.772022;-16.170273;-6.821621;0;;;;;;;1.883223;0.112646;-21.888802;0.810732
-23.76387;-16.309893;-6.740089;0;;;;;;;1.891375;0.113716;-21.872496;0.821573
