Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;
ml;mAU;ml;%;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm
-23.108198;9.270398;-14.781259;0;;;;;;;2.08148;-0.02163;-23.108198;0.044627
-23.09977;9.269479;-14.739119;0;;;;;;;2.089909;-0.02163;-23.09977;0.045944
-23.091343;9.266532;-14.69698;0;;;;;;;2.098335;-0.02163;-23.091343;0.047312
-23.082916;9.262956;-14.65484;0;;;;;;;2.106762;-0.02163;-23.082916;0.048717
-23.07449;9.259798;-14.612701;0;;;;;;;2.115189;-0.02163;-23.07449;0.050158
-23.066063;9.260562;-14.570561;0;;;;;;;2.123615;-0.02163;-23.066063;0.051633
-23.057636;9.258622;-14.528422;0;;;;;;;2.132044;-0.02163;-23.057636;0.053167
-23.049208;9.256163;-14.486283;0;;;;;;;2.140471;-0.02163;-23.049208;0.054698
-23.040781;9.255706;-14.444143;0;;;;;;;2.148897;-0.02163;-23.040781;0.056297
-23.032354;9.254337;-14.402004;0;;;;;;;2.157324;-0.02163;-23.032354;0.057837
-23.023928;9.254536;-14.359865;0;;;;;;;2.165751;-0.02163;-23.023928;0.059451
-23.015499;9.250118;-14.317725;0;;;;;;;2.174179;-0.02163;-23.015499;0.061107
-23.007072;9.247441;-14.275586;0;;;;;;;2.182606;-0.02163;-23.007072;0.062791
-22.998646;9.243586;-14.233447;0;;;;;;;2.191032;-0.02163;-22.998646;0.064476
-22.990219;9.238526;-14.191307;0;;;;;;;2.199459;-0.02163;-22.990219;0.066206
-22.981792;9.234136;-14.149168;0;;;;;;;2.207886;-0.02163;-22.981792;0.067995
-22.973366;9.229099;-14.107029;0;;;;;;;2.216314;-0.02163;-22.973366;0.06985
-22.964937;9.22549;-14.06489;0;;;;;;;2.224741;-0.02163;-22.964937;0.071734
-22.956511;9.223043;-14.02275;0;;;;;;;2.233168;-0.02163;-22.956511;0.073671
-22.948084;9.214356;-13.980611;0;;;;;;;2.241594;-0.02163;-22.948084;0.075651
-22.939657;9.208069;-13.938472;0;;;;;;;2.250021;-0.02163;-22.939657;0.077669
-22.931229;9.202966;-13.896332;0;;;;;;;2.25845;-0.02163;-22.931229;0.079747
-22.922802;9.197392;-13.854193;0;;;;;;;2.266876;-0.02163;-22.922802;0.081837
-22.914375;9.190757;-13.812054;0;;;;;;;2.275303;-0.02163;-22.914375;0.083918
-22.905949;9.18203;-13.769914;0;;;;;;;2.28373;-0.02163;-22.905949;0.086053
-22.897522;9.177628;-13.727775;0;;;;;;;2.292156;-0.02163;-22.897522;0.088263
