Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;;Conc B;
ml;mAU;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm;ml;%
-23.305258;12.109867;;;;;;;1.916964;0.130671;-21.388214;0.535983;-6.055805;0
-23.297066;12.007479;;;;;;;1.925156;0.130764;-21.37183;0.539953;-5.973896;0
-23.288872;11.906428;;;;;;;1.93335;0.130856;-21.355444;0.544065;-5.891989;0
-23.28068;11.806189;;;;;;;1.941542;0.130949;-21.33906;0.547969;-5.810081;0
-23.272488;11.708852;;;;;;;1.949734;0.131041;-21.322676;0.551945;-5.728174;0
-23.264296;11.613822;;;;;;;1.957926;0.131133;-21.30629;0.555724;-5.646265;0
-23.256104;11.517493;;;;;;;1.966118;0.131226;-21.289906;0.559556;-5.564358;0
-23.247911;11.423142;;;;;;;1.97431;0.13132;-21.273521;0.563438;-5.48245;0
-23.239719;11.332675;;;;;;;1.982502;0.131414;-21.257137;0.567233;-5.400543;0
-23.231527;11.244169;;;;;;;1.990694;0.131507;-21.240751;0.570976;-5.318634;0
-23.223335;11.158202;;;;;;;1.998886;0.131601;-21.224367;0.574623;-5.236727;0
-23.215143;11.071299;;;;;;;2.007078;0.131695;-21.207983;0.578178;-5.154819;0
-23.206951;10.984754;;;;;;;2.01527;0.131789;-21.191597;0.58165;-5.072912;0
-23.198759;10.900558;;;;;;;2.023462;0.131883;-21.175213;0.585079;-4.991003;0
-23.190567;10.81723;;;;;;;2.031654;0.131977;-21.158829;0.588386;-4.909096;0
-23.182375;10.736177;;;;;;;2.039846;0.132071;-21.142445;0.591697;-4.827188;0
-23.174183;10.655945;;;;;;;2.048038;0.132165;-21.12606;0.59485;-4.745281;0
-23.165991;10.575624;;;;;;;2.056231;0.13226;-21.109674;0.598032;-4.663372;0
-23.157799;10.498633;;;;;;;2.064423;0.132355;-21.09329;0.601113;-4.581465;0
-23.149607;10.419258;;;;;;;2.072615;0.132451;-21.076904;0.604103;-4.499557;0
-23.141415;10.341374;;;;;;;2.080807;0.132546;-21.06052;0.606912;-4.41765;0
-23.133221;10.263928;;;;;;;2.088999;0.132642;-21.044136;0.609841;-4.335741;0
-23.125031;10.187143;;;;;;;2.097191;0.132737;-21.027752;0.61264;-4.253834;0
-23.116837;10.11207;;;;;;;2.105385;0.132832;-21.011368;0.615514;-4.171926;0
-23.108644;10.038939;;;;;;;2.113577;0.132928;-20.994982;0.618199;-4.090017;0
-23.100452;9.965514;;;;;;;2.121769;0.133023;-20.978598;0.620871;-4.00811;0
-23.09226;9.89248;;;;;;;2.129961;0.133119;-20.962214;0.623266;-3.926203;0
-23.084068;9.821211;;;;;;;2.138153;0.133215;-20.945827;0.625805;-3.844296;0
-23.075876;9.751131;;;;;;;2.146345;0.133312;-20.929443;0.628053;-3.762386;0
-23.067684;9.682059;;;;;;;2.154537;0.133409;-20.913059;0.630465;-3.680479;0
-23.059492;9.613188;;;;;;;2.162729;0.133506;-20.896675;0.63268;-3.598572;0
-23.0513;9.545597;;;;;;;2.170921;0.133603;-20.880289;0.634702;-3.516665;0
-23.043108;9.478622;;;;;;;2.179113;0.1337;-20.863905;0.636998;-3.434755;0
-23.034916;9.411344;;;;;;;2.187305;0.133797;-20.847521;0.639131;-3.352848;0
-23.026724;9.344089;;;;;;;2.195498;0.133893;-20.831135;0.640922;-3.270941;0
-23.018532;9.27711;;;;;;;2.20369;0.13399;-20.814751;0.643076;-3.189034;0
-23.01034;9.211202;;;;;;;2.211882;0.134087;-20.798367;0.645064;-3.107124;0
-23.002148;9.146564;;;;;;;2.220074;0.134286;-20.781982;0.646754;-3.025217;0
-22.993956;9.081829;;;;;;;2.228266;0.134485;-20.765596;0.648718;-2.94331;0
