Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;
ml;mAU;ml;%;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm
50.683098;9.865479;;;;;;;50.683098;-13.629132;101.370514;24.166956
50.691383;9.866179;;;;;;;50.691383;-13.629132;101.387085;24.170944
50.699669;9.865744;;;;;;;50.699669;-13.629132;101.403664;24.174843
50.707954;9.865633;;;;;;;50.707954;-13.629132;101.420235;24.178696
50.71624;9.865421;;;;;;;50.71624;-13.629251;101.436806;24.182447
50.724525;9.864285;;;;;;;50.724525;-13.62937;101.453377;24.186256
50.732811;9.863862;;;;;;;50.732811;-13.629489;101.469948;24.190071
50.7411;9.864153;;;;;;;50.7411;-13.629608;101.486519;24.193933
50.749386;9.86528;;;;;;;50.749386;-13.629726;101.50309;24.197948
50.757671;9.865501;;;;;;;50.757671;-13.629846;101.519661;24.201977
50.765957;9.865884;;;;;;;50.765957;-13.629965;101.53624;24.20599
50.774242;9.865715;;;;;;;50.774242;-13.630084;101.552811;24.209875
50.782528;9.865376;;;;;;;50.782528;-13.630202;101.569382;24.213615
50.790813;9.865425;;;;;;;50.790813;-13.630322;101.585953;24.217213
50.799099;9.865177;;;;;;;50.799099;-13.630322;101.602524;24.220762
50.807384;9.86326;;;;;;;50.807384;-13.630322;101.619095;24.224392
50.81567;9.860949;;;;;;;50.81567;-13.630322;101.635666;24.228264
50.823956;9.858776;;;;;;;50.823956;-13.630322;101.652237;24.232147
50.832241;9.856872;;;;;;;50.832241;-13.630322;101.668808;24.236179
50.840527;9.854539;;;;;;;50.840527;-13.630322;101.685387;24.240173
50.848812;9.853086;;;;;;;50.848812;-13.630322;101.701958;24.244131
50.857098;9.852837;;;;;;;50.857098;-13.630322;101.718529;24.247982
50.865383;9.852644;;;;;;;50.865383;-13.630322;101.7351;24.251757
50.873669;9.85288;;;;;;;50.873669;-13.630322;101.751671;24.25539
50.881954;9.852995;;;;;;;50.881954;-13.630322;101.768242;24.258959
50.89024;9.851206;;;;;;;50.89024;-13.630322;101.784813;24.262442
50.898525;9.848998;;;;;;;50.898525;-13.630322;101.801384;24.266039
50.906811;9.847483;;;;;;;50.906811;-13.630322;101.817963;24.269588
50.915096;9.846356;;;;;;;50.915096;-13.630322;101.834534;24.273073
50.923382;9.844373;;;;;;;50.923382;-13.630322;101.851105;24.276587
50.931667;9.843629;;;;;;;50.931667;-13.630322;101.867676;24.280287
50.939953;9.84221;;;;;;;50.939953;-13.630322;101.884247;24.283991
50.948238;9.839916;;;;;;;50.948238;-13.630322;101.900818;24.287764
50.956524;9.837045;;;;;;;50.956524;-13.630322;101.917389;24.291481
50.964809;9.836209;;;;;;;50.964809;-13.630322;101.93396;24.295359
50.973095;9.834793;;;;;;;50.973095;-13.630322;101.950531;24.299299
50.98138;9.83465;;;;;;;50.98138;-13.630322;101.96711;24.303209
50.989666;9.833345;;;;;;;50.989666;-13.630322;101.983681;24.307125
50.997952;9.832809;;;;;;;50.997952;-13.630322;102.000252;24.311155
51.006237;9.831353;;;;;;;51.006237;-13.630322;102.016823;24.315245
51.014523;9.831157;;;;;;;51.014523;-13.630322;102.033394;24.319275
51.022808;9.831378;;;;;;;51.022808;-13.630322;102.049965;24.323166
51.031094;9.831339;;;;;;;51.031094;-13.630322;102.066536;24.327118
51.039379;9.831327;;;;;;;51.039379;-13.630322;102.083107;24.330919
51.047665;9.831119;;;;;;;51.047665;-13.630442;102.099678;24.334679
51.05595;9.831905;;;;;;;51.05595;-13.630561;102.116257;24.338379
51.064236;9.830089;;;;;;;51.064236;-13.630681;102.132828;24.342039
51.072521;9.827612;;;;;;;51.072521;-13.6308;102.149399;24.345627
51.080811;9.825948;;;;;;;51.080811;-13.63092;102.16597;24.349201
51.089096;9.824733;;;;;;;51.089096;-13.631041;102.182541;24.352596
51.097382;9.823903;;;;;;;51.097382;-13.63116;102.199112;24.356136
51.105667;9.822621;;;;;;;51.105667;-13.63128;102.215683;24.359602
51.113953;9.821459;;;;;;;51.113953;-13.631399;102.232254;24.363304
51.122238;9.819502;;;;;;;51.122238;-13.631519;102.248833;24.366959
51.130524;9.818942;;;;;;;51.130524;-13.631519;102.265404;24.370415
51.138809;9.818973;;;;;;;51.138809;-13.631519;102.281975;24.373774
51.147095;9.818655;;;;;;;51.147095;-13.631519;102.298546;24.377226
51.15538;9.817486;;;;;;;51.15538;-13.631519;102.315117;24.38088
51.163666;9.815968;;;;;;;51.163666;-13.631519;102.331688;24.384666
51.171951;9.813929;;;;;;;51.171951;-13.631519;102.348259;24.388346
51.180237;9.812646;;;;;;;51.180237;-13.631519;102.36483;24.392069
51.188522;9.811158;;;;;;;51.188522;-13.631519;102.381401;24.395882
51.196808;9.811522;;;;;;;51.196808;-13.631519;102.39798;24.399525
51.205093;9.808314;;;;;;;51.205093;-13.631519;102.414551;24.403053
51.213379;9.805902;;;;;;;51.213379;-13.631519;102.431122;24.406479
51.221664;9.80318;;;;;;;51.221664;-13.631519;102.447693;24.40987
51.22995;9.801166;;;;;;;51.22995;-13.631519;102.464264;24.413389
51.238235;9.798406;;;;;;;51.238235;-13.631519;102.480835;24.41691
51.246521;9.797446;;;;;;;51.246521;-13.631519;102.497406;24.420433
51.254807;9.795296;;;;;;;51.254807;-13.631519;102.513977;24.423805
51.263092;9.79377;;;;;;;51.263092;-13.631519;102.530556;24.427225
51.271378;9.791454;;;;;;;51.271378;-13.631519;102.547127;24.430532
51.279663;9.791669;;;;;;;51.279663;-13.631519;102.563698;24.433771
51.287949;9.790946;;;;;;;51.287949;-13.631519;102.580269;24.437042
51.296234;9.787968;;;;;;;51.296234;-13.631519;102.59684;24.440517
51.30452;9.787303;;;;;;;51.30452;-13.631519;102.613411;24.443857
51.312805;9.786604;;;;;;;51.312805;-13.631519;102.629982;24.44726
51.321091;9.787624;;;;;;;51.321091;-13.631519;102.646553;24.450907
51.329376;9.788303;;;;;;;51.329376;-13.631519;102.663124;24.454582
51.337662;9.788299;;;;;;;51.337662;-13.631519;102.679703;24.458254
51.345947;9.786991;;;;;;;51.345947;-13.631519;102.696274;24.46207
51.354233;9.784611;;;;;;;51.354233;-13.631519;102.712845;24.465908
51.362518;9.784381;;;;;;;51.362518;-13.631519;102.729416;24.469898
51.370804;9.783778;;;;;;;51.370804;-13.631519;102.745987;24.473873
51.379089;9.783301;;;;;;;51.379089;-13.631639;102.762558;24.477909
51.387375;9.782943;;;;;;;51.387375;-13.631761;102.779129;24.481815
51.39566;9.781195;;;;;;;51.39566;-13.631882;102.7957;24.48583
51.403946;9.779023;;;;;;;51.403946;-13.632002;102.812271;24.489716
51.412231;9.777737;;;;;;;51.412231;-13.632122;102.82885;24.493414
51.420517;9.777227;;;;;;;51.420517;-13.632243;102.845421;24.497194
51.428806;sep.69;;;;;;;51.428806;-13.632364;102.861992;24.501101
51.437092;9.776733;;;;;;;51.437092;-13.632484;102.878563;24.504993
51.445377;9.777462;;;;;;;51.445377;-13.632605;102.895134;24.508905
51.453663;9.775973;;;;;;;51.453663;-13.632726;102.911705;24.512964
51.461948;9.775292;;;;;;;51.461948;-13.632726;102.928276;24.516912
51.470234;9.772254;;;;;;;51.470234;-13.632726;102.944847;24.520916
51.478519;9.771335;;;;;;;51.478519;-13.632726;102.961426;24.52492
51.486805;9.77024;;;;;;;51.486805;-13.632726;102.977997;24.528759
51.49509;9.76815;;;;;;;51.49509;-13.632726;102.994568;24.532707
51.503376;9.767292;;;;;;;51.503376;-13.632726;103.011139;24.53664
51.511662;9.765215;;;;;;;51.511662;-13.632726;103.02771;24.540499
51.519947;9.763554;;;;;;;51.519947;-13.632726;103.044281;24.544399
51.528233;9.761086;;;;;;;51.528233;-13.632726;103.060852;24.548496
51.536518;9.758785;;;;;;;51.536518;-13.632726;103.077423;24.552364
51.544804;9.756779;;;;;;;51.544804;-13.632726;103.093994;24.556145
51.553089;9.754909;;;;;;;51.553089;-13.632726;103.110573;24.559893
51.561375;9.753922;;;;;;;51.561375;-13.632726;103.127144;24.563618
51.56966;9.75249;;;;;;;51.56966;-13.632726;103.143715;24.56723
51.577946;9.751442;;;;;;;51.577946;-13.632726;103.160286;24.570732
51.586231;9.749547;;;;;;;51.586231;-13.632726;103.176857;24.574291
51.594517;9.748442;;;;;;;51.594517;-13.632726;103.193428;24.577829
51.602802;9.747682;;;;;;;51.602802;-13.632726;103.209999;24.58123
51.611088;9.745241;;;;;;;51.611088;-13.632726;103.22657;24.584661
51.619373;9.745553;;;;;;;51.619373;-13.632726;103.243149;24.588156
51.627659;9.745719;;;;;;;51.627659;-13.632726;103.25972;24.591932
51.635944;9.743941;;;;;;;51.635944;-13.632726;103.276291;24.595797
51.64423;9.742619;;;;;;;51.64423;-13.632726;103.292862;24.599876
51.652515;9.741139;;;;;;;51.652515;-13.632726;103.309433;24.603968
51.660801;sep.99;;;;;;;51.660801;-13.632726;103.326004;24.608131
51.669086;9.738487;;;;;;;51.669086;-13.632726;103.342575;24.612261
51.677372;9.737951;;;;;;;51.677372;-13.632726;103.359146;24.616169
51.685658;9.737376;;;;;;;51.685658;-13.632726;103.375717;24.619877
51.693943;9.736186;;;;;;;51.693943;-13.632726;103.392296;24.623434
51.702229;9.735133;;;;;;;51.702229;-13.632726;103.408867;24.626865
51.710514;9.735649;;;;;;;51.710514;-13.632847;103.425438;24.630423
51.7188;9.735974;;;;;;;51.7188;-13.632968;103.442009;24.634066
51.727085;9.734982;;;;;;;51.727085;-13.63309;103.45858;24.637873
51.735371;9.734654;;;;;;;51.735371;-13.633211;103.475151;24.641708
51.743656;9.734242;;;;;;;51.743656;-13.633332;103.491722;24.64551
51.751942;9.733198;;;;;;;51.751942;-13.633453;103.508293;24.649323
51.760227;9.732079;;;;;;;51.760227;-13.633574;103.524864;24.653225
51.768513;9.730298;;;;;;;51.768513;-13.633697;103.541443;24.657097
51.776802;9.728369;;;;;;;51.776802;-13.633818;103.558014;24.661089
51.785088;9.726879;;;;;;;51.785088;-13.633939;103.574585;24.665113
51.793373;9.726218;;;;;;;51.793373;-13.633939;103.591156;24.669239
51.801659;9.725167;;;;;;;51.801659;-13.633939;103.607727;24.673223
51.809944;9.724084;;;;;;;51.809944;-13.633939;103.624298;24.677126
51.81823;9.723969;;;;;;;51.81823;-13.633939;103.640869;24.680946
51.826515;9.722318;;;;;;;51.826515;-13.633939;103.65744;24.684757
51.834801;9.71925;;;;;;;51.834801;-13.633939;103.674019;24.688511
51.843086;9.717708;;;;;;;51.843086;-13.633939;103.69059;24.692259
51.851372;9.716046;;;;;;;51.851372;-13.633939;103.707161;24.696098
51.859657;9.713776;;;;;;;51.859657;-13.633939;103.723732;24.699944
51.867943;9.710872;;;;;;;51.867943;-13.633939;103.740303;24.703814
51.876228;9.708261;;;;;;;51.876228;-13.633939;103.756874;24.707724
51.884514;9.705689;;;;;;;51.884514;-13.633939;103.773445;24.711624
51.892799;9.703425;;;;;;;51.892799;-13.633939;103.790016;24.715584
51.901085;9.701631;;;;;;;51.901085;-13.633939;103.806587;24.719582
51.90937;9.700207;;;;;;;51.90937;-13.633939;103.823166;24.723736
51.917656;9.69739;;;;;;;51.917656;-13.633939;103.839737;24.727892
51.925941;9.694877;;;;;;;51.925941;-13.633939;103.856308;24.732267
51.934227;9.693473;;;;;;;51.934227;-13.633939;103.872879;24.73671
51.942513;9.690891;;;;;;;51.942513;-13.633939;103.88945;24.741085
51.950798;9.687848;;;;;;;51.950798;-13.633939;103.906021;24.745352
51.959084;9.686466;;;;;;;51.959084;-13.634061;103.922592;24.749598
51.967369;9.684584;;;;;;;51.967369;-13.634183;103.939163;24.753677
51.975655;9.682228;;;;;;;51.975655;-13.634306;103.955742;24.757618
51.98394;9.680559;;;;;;;51.98394;-13.634428;103.972313;24.761484
51.992226;9.678703;;;;;;;51.992226;-13.63455;103.988884;24.765244
52.000511;9.676601;;;;;;;52.000511;-13.634672;104.005455;24.768837
52.008797;9.674333;;;;;;;52.008797;-13.634794;104.022026;24.772337
52.017082;9.67266;;;;;;;52.017082;-13.634917;104.038597;24.775805
52.025368;9.671247;;;;;;;52.025368;-13.635039;104.055168;24.779329
52.033653;9.669432;;;;;;;52.033653;-13.635161;104.071739;24.782898
52.041939;9.667976;;;;;;;52.041939;-13.635161;104.08831;24.786446
52.050224;9.666617;;;;;;;52.050224;-13.635161;104.104889;24.79002
52.05851;9.664891;;;;;;;52.05851;-13.635161;104.12146;24.793646
52.066795;9.663311;;;;;;;52.066795;-13.635161;104.138031;24.797325
52.075081;9.662404;;;;;;;52.075081;-13.635161;104.154602;24.801088
52.083366;9.661492;;;;;;;52.083366;-13.635161;104.171173;24.804918
52.091652;9.660752;;;;;;;52.091652;-13.635161;104.187744;24.808884
52.099937;9.660113;;;;;;;52.099937;-13.635161;104.204315;24.813068
52.108223;9.658177;;;;;;;52.108223;-13.635161;104.220886;24.817444
52.116508;9.65619;;;;;;;52.116508;-13.635161;104.237465;24.821812
52.124798;9.655385;;;;;;;52.124798;-13.635161;104.254036;24.826063
52.133083;9.654932;;;;;;;52.133083;-13.635161;104.270607;24.830162
52.141369;9.654245;;;;;;;52.141369;-13.635161;104.287178;24.834064
52.149654;9.653686;;;;;;;52.149654;-13.635161;104.303749;24.837736
52.15794;9.653559;;;;;;;52.15794;-13.635161;104.32032;24.841194
52.166225;9.652704;;;;;;;52.166225;-13.635161;104.336891;24.844645
52.174511;9.651587;;;;;;;52.174511;-13.635161;104.353462;24.848143
52.182796;9.651823;;;;;;;52.182796;-13.635161;104.370033;24.851717
52.191082;9.65138;;;;;;;52.191082;-13.635161;104.386612;24.855225
52.199368;9.649907;;;;;;;52.199368;-13.635161;104.403183;24.858608
52.207653;9.648681;;;;;;;52.207653;-13.635161;104.419754;24.861963
52.215939;9.646956;;;;;;;52.215939;-13.635161;104.436325;24.865349
52.224224;9.643576;;;;;;;52.224224;-13.635161;104.452896;24.868851
52.23251;9.64073;;;;;;;52.23251;-13.635161;104.469467;24.872505
52.240795;9.639979;;;;;;;52.240795;-13.635161;104.486038;24.876186
52.249081;9.63811;;;;;;;52.249081;-13.635161;104.502609;24.879898
52.257366;9.636624;;;;;;;52.257366;-13.635161;104.51918;24.883713
52.265652;9.635786;;;;;;;52.265652;-13.635161;104.535759;24.887604
52.273937;9.635444;;;;;;;52.273937;-13.635161;104.55233;24.891476
52.282223;9.635127;;;;;;;52.282223;-13.635161;104.568901;24.895275
52.290508;9.634919;;;;;;;52.290508;-13.635284;104.585472;24.899061
52.298794;9.633186;;;;;;;52.298794;-13.635407;104.602043;24.902884
52.307079;9.631684;;;;;;;52.307079;-13.63553;104.618614;24.906849
52.315365;9.631217;;;;;;;52.315365;-13.635653;104.635185;24.910942
52.32365;9.630782;;;;;;;52.32365;-13.635777;104.651756;24.9149
52.331936;9.629627;;;;;;;52.331936;-13.635899;104.668335;24.91901
52.340221;9.627435;;;;;;;52.340221;-13.636022;104.684906;24.923075
52.348507;sep.49;;;;;;;52.348507;-13.636145;104.701477;24.927094
52.356792;9.623113;;;;;;;52.356792;-13.636268;104.718048;24.930937
52.365078;9.621224;;;;;;;52.365078;-13.636391;104.734619;24.934717
52.373363;9.619248;;;;;;;52.373363;-13.636391;104.75119;24.938478
52.381649;9.617146;;;;;;;52.381649;-13.636391;104.767761;24.942314
52.389935;9.615183;;;;;;;52.389935;-13.636391;104.784332;24.946178
52.39822;9.613541;;;;;;;52.39822;-13.636391;104.800903;24.950014
52.406506;9.613116;;;;;;;52.406506;-13.636391;104.817482;24.953846
52.414791;9.611667;;;;;;;52.414791;-13.636391;104.834053;24.95764
52.423077;9.609643;;;;;;;52.423077;-13.636391;104.850624;24.961372
52.431362;9.609245;;;;;;;52.431362;-13.636391;104.867195;24.965084
52.439648;9.609277;;;;;;;52.439648;-13.636391;104.883766;24.968918
52.447933;9.606871;;;;;;;52.447933;-13.636391;104.900337;24.972864
52.456219;9.605132;;;;;;;52.456219;-13.636391;104.916908;24.976954
52.464504;9.603863;;;;;;;52.464504;-13.636391;104.933479;24.981201
52.472794;9.60261;;;;;;;52.472794;-13.636391;104.950058;24.985542
52.481079;9.599199;;;;;;;52.481079;-13.636391;104.966629;24.989811
52.489365;9.596462;;;;;;;52.489365;-13.636391;104.9832;24.994043
52.49765;9.594301;;;;;;;52.49765;-13.636391;104.999771;24.998293
52.505936;9.592405;;;;;;;52.505936;-13.636391;105.016342;25.002506
52.514221;9.58983;;;;;;;52.514221;-13.636391;105.032913;25.006506
52.522507;9.586562;;;;;;;52.522507;-13.636391;105.049484;25.010361
52.530792;9.584343;;;;;;;52.530792;-13.636391;105.066055;25.014128
52.539078;9.582784;;;;;;;52.539078;-13.636391;105.082626;25.017727
52.547363;9.581656;;;;;;;52.547363;-13.636391;105.099205;25.021261
52.555649;9.58105;;;;;;;52.555649;-13.636391;105.115776;25.024773
52.563934;9.581071;;;;;;;52.563934;-13.636391;105.132347;25.028067
52.57222;9.579538;;;;;;;52.57222;-13.636391;105.148918;25.031422
52.580505;9.577082;;;;;;;52.580505;-13.636391;105.165489;25.03475
52.588791;9.57515;;;;;;;52.588791;-13.636391;105.18206;25.038158
52.597076;9.572196;;;;;;;52.597076;-13.636391;105.198631;25.041355
52.605362;9.568873;;;;;;;52.605362;-13.636391;105.215202;25.044596
52.613647;9.566417;;;;;;;52.613647;-13.636391;105.231773;25.048023
52.621933;9.564845;;;;;;;52.621933;-13.636515;105.248352;25.051458
52.630219;9.563747;;;;;;;52.630219;-13.636638;105.264923;25.054928
52.638504;9.56281;;;;;;;52.638504;-13.636762;105.281494;25.058361
52.64679;9.56067;;;;;;;52.64679;-13.636886;105.298065;25.061964
52.655075;9.559577;;;;;;;52.655075;-13.637009;105.314636;25.06555
52.663361;9.559532;;;;;;;52.663361;-13.637133;105.331207;25.06916
52.671646;9.557911;;;;;;;52.671646;-13.637257;105.347778;25.072807
52.679932;9.554863;;;;;;;52.679932;-13.637381;105.364349;25.076672
52.688217;9.55253;;;;;;;52.688217;-13.637504;105.380928;25.080618
52.696503;9.551958;;;;;;;52.696503;-13.637628;105.397499;25.084719
52.704788;9.549618;;;;;;;52.704788;-13.637628;105.41407;25.088736
52.713074;9.548091;;;;;;;52.713074;-13.637628;105.430641;25.092728
52.721359;9.54642;;;;;;;52.721359;-13.637628;105.447212;25.096834
52.729645;9.545918;;;;;;;52.729645;-13.637628;105.463783;25.100977
52.73793;9.545625;;;;;;;52.73793;-13.637628;105.480354;25.105181
52.746216;9.543421;;;;;;;52.746216;-13.637628;105.496925;25.109314
52.754501;9.542367;;;;;;;52.754501;-13.637628;105.513496;25.113308
52.762787;9.540484;;;;;;;52.762787;-13.637628;105.530075;25.117252
52.771072;9.537402;;;;;;;52.771072;-13.637628;105.546646;25.121128
52.779358;9.536037;;;;;;;52.779358;-13.637628;105.563217;25.125111
52.787643;9.535063;;;;;;;52.787643;-13.637628;105.579788;25.128849
52.795929;9.534617;;;;;;;52.795929;-13.637628;105.596359;25.132441
52.804214;9.533658;;;;;;;52.804214;-13.637628;105.61293;25.135935
52.812504;9.533378;;;;;;;52.812504;-13.637628;105.629501;25.139482
52.820789;9.531243;;;;;;;52.820789;-13.637628;105.646072;25.142923
52.829075;9.528605;;;;;;;52.829075;-13.637628;105.662651;25.146261
52.83736;9.526864;;;;;;;52.83736;-13.637628;105.679222;25.149271
52.845646;9.523526;;;;;;;52.845646;-13.637628;105.695793;25.152308
52.853931;9.522525;;;;;;;52.853931;-13.637628;105.712364;25.155262
52.862217;9.520416;;;;;;;52.862217;-13.637628;105.728935;25.158203
52.870502;9.518266;;;;;;;52.870502;-13.637628;105.745506;25.161224
52.878788;9.518046;;;;;;;52.878788;-13.637628;105.762077;25.164501
52.887074;9.517074;;;;;;;52.887074;-13.637628;105.778648;25.167906
52.895359;9.516264;;;;;;;52.895359;-13.637628;105.795219;25.171598
52.903645;9.513797;;;;;;;52.903645;-13.637628;105.811798;25.175381
52.91193;9.511;;;;;;;52.91193;-13.637628;105.828369;25.179308
52.920216;9.510094;;;;;;;52.920216;-13.637628;105.84494;25.183186
52.928501;9.510268;;;;;;;52.928501;-13.637628;105.861511;25.187042
52.936787;9.509768;;;;;;;52.936787;-13.637628;105.878082;25.190901
52.945072;9.507076;;;;;;;52.945072;-13.637628;105.894653;25.195061
52.953358;9.507103;;;;;;;52.953358;-13.637753;105.911224;25.199068
52.961643;9.504713;;;;;;;52.961643;-13.637877;105.927795;25.20302
52.969929;9.503732;;;;;;;52.969929;-13.638;105.944366;25.206829
52.978214;9.50235;;;;;;;52.978214;-13.638125;105.960945;25.210663
52.9865;9.500543;;;;;;;52.9865;-13.63825;105.977516;25.21443
52.994785;9.499935;;;;;;;52.994785;-13.638374;105.994087;25.218168
53.003071;9.49864;;;;;;;53.003071;-13.638498;106.010658;25.221575
53.011356;9.497514;;;;;;;53.011356;-13.638623;106.027229;25.225029
53.019642;9.495021;;;;;;;53.019642;-13.638748;106.0438;25.228312
53.027927;9.494855;;;;;;;53.027927;-13.638872;106.060371;25.231611
53.036213;9.49395;;;;;;;53.036213;-13.638872;106.076942;25.234699
53.044498;9.493223;;;;;;;53.044498;-13.638872;106.093521;25.237782
53.052784;9.492513;;;;;;;53.052784;-13.638872;106.110092;25.240915
53.061069;9.489842;;;;;;;53.061069;-13.638872;106.126663;25.24399
53.069355;9.487609;;;;;;;53.069355;-13.638872;106.143234;25.24711
53.077641;9.485559;;;;;;;53.077641;-13.638872;106.159805;25.250385
53.085926;9.482735;;;;;;;53.085926;-13.638872;106.176376;25.253592
53.094212;9.480577;;;;;;;53.094212;-13.638872;106.192947;25.257074
53.102497;9.480508;;;;;;;53.102497;-13.638872;106.209518;25.260441
53.110783;9.478655;;;;;;;53.110783;-13.638872;106.226089;25.263971
53.119068;9.477856;;;;;;;53.119068;-13.638872;106.242668;25.267683
53.127354;9.475701;;;;;;;53.127354;-13.638872;106.259239;25.271593
53.135639;9.473855;;;;;;;53.135639;-13.638872;106.27581;25.27553
53.143925;9.47096;;;;;;;53.143925;-13.638872;106.292381;25.279615
53.15221;9.469783;;;;;;;53.15221;-13.638872;106.308952;25.283497
53.1605;9.467519;;;;;;;53.1605;-13.638872;106.325523;25.287292
53.168785;9.465786;;;;;;;53.168785;-13.638872;106.342094;25.290943
53.177071;9.462694;;;;;;;53.177071;-13.638872;106.358665;25.294571
53.185356;9.460621;;;;;;;53.185356;-13.638872;106.375244;25.298147
53.193642;9.458516;;;;;;;53.193642;-13.638872;106.391815;25.301723
53.201927;9.455529;;;;;;;53.201927;-13.638997;106.408386;25.305414
53.210213;9.453562;;;;;;;53.210213;-13.639122;106.424957;25.309313
53.218498;9.452631;;;;;;;53.218498;-13.639248;106.441528;25.313208
53.226784;9.451948;;;;;;;53.226784;-13.639373;106.458099;25.316984
