Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;;;;;;
UV 1_280;;Conc B;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;;;;;;;
ml;mAU;ml;%;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm;;;;;;
93.266777;38.992573;;;;;;;;;118.469101;6.558849;93.266777;1.797704;;;;;;
93.278824;38.991814;;;;;;;;;118.481155;6.558849;93.278824;1.799088;;;;;;
93.290878;38.991779;;;;;;;;;118.49321;6.558849;93.290878;1.800477;;;;;;
93.302925;38.991489;;;;;;;;;118.505264;6.558849;93.302925;1.801861;;;;;;
93.31498;38.991184;;;;;;;;;118.517319;6.558849;93.31498;1.803259;;;;;;
93.327034;38.991108;;;;;;;;;118.529358;6.558849;93.327034;1.804637;;;;;;
93.339081;38.991257;;;;;;;;;118.541412;6.558849;93.339081;1.806009;;;;;;
93.351135;38.990967;;;;;;;;;118.553467;6.558849;93.351135;1.80742;;;;;;
93.36319;38.989826;;;;;;;;;118.565521;6.558849;93.36319;1.808842;;;;;;
93.375237;38.989006;;;;;;;;;118.577576;6.558849;93.375237;1.810262;;;;;;
93.387291;38.9884;;;;;;;;;118.58963;6.558849;93.387291;1.81169;;;;;;
93.399345;38.987507;;;;;;;;;118.601669;6.561003;93.399345;1.813136;;;;;;
93.411392;38.987457;;;;;;;;;118.613724;6.563158;93.411392;1.814578;;;;;;
93.423447;38.988148;;;;;;;;;118.625778;6.565311;93.423447;1.81603;;;;;;
93.435501;38.988094;;;;;;;;;118.637833;6.567466;93.435501;1.81754;;;;;;
93.447548;38.986954;;;;;;;;;118.649887;6.56962;93.447548;1.819115;;;;;;
93.459602;38.986;;;;;;;;;118.661926;6.571774;93.459602;1.820677;;;;;;
93.471657;38.983944;;;;;;;;;118.673981;6.573929;93.471657;1.822202;;;;;;
93.483704;38.98011;;;;;;;;;118.686035;6.576083;93.483704;1.823775;;;;;;
93.495758;38.977436;;;;;;;;;118.69809;6.578237;93.495758;1.825327;;;;;;
93.507813;38.976349;;;;;;;;;118.710144;6.580391;93.507813;1.826823;;;;;;
93.519859;38.97559;;;;;;;;;118.722198;6.580391;93.519859;1.828339;;;;;;
93.531914;38.974159;;;;;;;;;118.734238;6.580391;93.531914;1.829918;;;;;;
93.543968;38.972202;;;;;;;;;118.746292;6.580391;93.543968;1.831557;;;;;;
93.556015;38.970322;;;;;;;;;118.758347;6.580391;93.556015;1.833183;;;;;;
93.568069;38.967003;;;;;;;;;118.770401;6.580391;93.568069;1.834832;;;;;;
93.580124;38.964157;;;;;;;;;118.782455;6.580391;93.580124;1.836519;;;;;;
93.592171;38.963581;;;;;;;;;118.79451;6.580391;93.592171;1.838215;;;;;;
93.604225;38.962234;;;;;;;;;118.806549;6.580391;93.604225;1.839946;;;;;;
93.616272;38.961178;;;;;;;;;118.818604;6.580391;93.616272;1.841708;;;;;;
93.628326;38.961197;;;;;;;;;118.830658;6.580391;93.628326;1.843466;;;;;;
93.640381;38.962898;;;;;;;;;118.842712;6.580391;93.640381;1.845237;;;;;;
93.652428;38.963154;;;;;;;;;118.854767;6.580391;93.652428;1.847016;;;;;;
93.664482;38.961365;;;;;;;;;118.866821;6.580391;93.664482;1.848789;;;;;;
93.676537;38.960705;;;;;;;;;118.87886;6.580391;93.676537;1.85057;;;;;;
93.688583;38.960968;;;;;;;;;118.890915;6.580391;93.688583;1.85236;;;;;;
93.700638;38.961563;;;;;;;;;118.902969;6.580391;93.700638;1.85415;;;;;;
93.712692;38.961693;;;;;;;;;118.915024;6.580391;93.712692;1.855975;;;;;;
93.724739;38.963295;;;;;;;;;118.927078;6.580391;93.724739;1.857814;;;;;;
93.736794;38.962406;;;;;;;;;118.939117;6.580391;93.736794;1.859572;;;;;;
93.748848;38.960747;;;;;;;;;118.951172;6.580391;93.748848;1.861311;;;;;;
93.760895;38.958927;;;;;;;;;118.963226;6.580391;93.760895;1.863102;;;;;;
93.772949;38.958668;;;;;;;;;118.975281;6.580391;93.772949;1.86489;;;;;;
93.785004;38.958157;;;;;;;;;118.987335;6.580391;93.785004;1.866701;;;;;;
93.79705;38.956867;;;;;;;;;118.99939;6.580391;93.79705;1.868559;;;;;;
93.809105;38.955452;;;;;;;;;119.011429;6.580391;93.809105;1.87039;;;;;;
93.821159;38.954102;;;;;;;;;119.023483;6.580391;93.821159;1.872248;;;;;;
93.833206;38.953476;;;;;;;;;119.035538;6.580391;93.833206;1.874137;;;;;;
93.845261;38.951851;;;;;;;;;119.047592;6.580391;93.845261;1.876037;;;;;;
93.857315;38.950687;;;;;;;;;119.059647;6.580391;93.857315;1.877919;;;;;;
93.869362;38.950523;;;;;;;;;119.071701;6.580391;93.869362;1.879847;;;;;;
93.881416;38.948456;;;;;;;;;119.08374;6.582526;93.881416;1.881774;;;;;;
93.893463;38.947746;;;;;;;;;119.095795;6.584661;93.893463;1.883654;;;;;;
93.905518;38.947445;;;;;;;;;119.107849;6.586796;93.905518;1.88559;;;;;;
93.917572;38.947243;;;;;;;;;119.119904;6.588932;93.917572;1.88754;;;;;;
93.929619;38.945084;;;;;;;;;119.131958;6.591066;93.929619;1.889509;;;;;;
93.941673;38.942783;;;;;;;;;119.144012;6.593201;93.941673;1.89151;;;;;;
93.953728;38.941826;;;;;;;;;119.156052;6.595336;93.953728;1.893468;;;;;;
93.965775;38.942055;;;;;;;;;119.168106;6.597471;93.965775;1.895408;;;;;;
93.977829;38.941048;;;;;;;;;119.180161;6.599607;93.977829;1.897416;;;;;;
93.989883;38.940422;;;;;;;;;119.192215;6.601741;93.989883;1.899437;;;;;;
94.00193;38.938683;;;;;;;;;119.204269;6.601741;94.00193;1.901449;;;;;;
94.013985;38.938091;;;;;;;;;119.216309;6.601741;94.013985;1.903481;;;;;;
94.026039;38.937366;;;;;;;;;119.228363;6.601741;94.026039;1.905529;;;;;;
94.038086;38.937317;;;;;;;;;119.240417;6.601741;94.038086;1.907571;;;;;;
94.05014;38.938103;;;;;;;;;119.252472;6.601741;94.05014;1.909644;;;;;;
94.062195;38.938168;;;;;;;;;119.264526;6.601741;94.062195;1.911734;;;;;;
94.074242;38.935368;;;;;;;;;119.276581;6.601741;94.074242;1.913815;;;;;;
94.086296;38.93589;;;;;;;;;119.28862;6.601741;94.086296;1.915949;;;;;;
94.098351;38.935223;;;;;;;;;119.300674;6.601741;94.098351;1.918078;;;;;;
94.110397;38.934757;;;;;;;;;119.312729;6.601741;94.110397;1.92015;;;;;;
94.122452;38.934483;;;;;;;;;119.324783;6.601741;94.122452;1.922265;;;;;;
94.134506;38.934986;;;;;;;;;119.336838;6.601741;94.134506;1.924353;;;;;;
94.146553;38.935314;;;;;;;;;119.348892;6.601741;94.146553;1.926463;;;;;;
94.158607;38.933701;;;;;;;;;119.360931;6.601741;94.158607;1.928577;;;;;;
94.170654;38.934834;;;;;;;;;119.372986;6.601741;94.170654;1.930708;;;;;;
94.182709;38.932579;;;;;;;;;119.38504;6.601741;94.182709;1.932788;;;;;;
94.194763;38.931618;;;;;;;;;119.397095;6.601741;94.194763;1.934927;;;;;;
94.20681;38.930397;;;;;;;;;119.409149;6.601741;94.20681;1.937064;;;;;;
94.218864;38.929749;;;;;;;;;119.421204;6.601741;94.218864;1.939156;;;;;;
94.230919;38.929333;;;;;;;;;119.433243;6.601741;94.230919;1.94133;;;;;;
94.242966;38.92852;;;;;;;;;119.445297;6.601741;94.242966;1.943503;;;;;;
94.25502;38.931;;;;;;;;;119.457352;6.601741;94.25502;1.945626;;;;;;
94.267075;38.928669;;;;;;;;;119.469406;6.601741;94.267075;1.947827;;;;;;
94.279121;38.926968;;;;;;;;;119.481461;6.601741;94.279121;1.949993;;;;;;
94.291176;38.925957;;;;;;;;;119.4935;6.601741;94.291176;1.952216;;;;;;
94.30323;38.924549;;;;;;;;;119.505554;6.601741;94.30323;1.954481;;;;;;
94.315277;38.922932;;;;;;;;;119.517609;6.601741;94.315277;1.956689;;;;;;
94.327332;38.921505;;;;;;;;;119.529663;6.601741;94.327332;1.958883;;;;;;
94.339386;38.9207;;;;;;;;;119.541718;6.601741;94.339386;1.96113;;;;;;
94.351433;38.918472;;;;;;;;;119.553772;6.601741;94.351433;1.963309;;;;;;
94.363487;38.918201;;;;;;;;;119.565811;6.603857;94.363487;1.965522;;;;;;
94.375542;38.919296;;;;;;;;;119.577866;6.605973;94.375542;1.967815;;;;;;
94.387589;38.921539;;;;;;;;;119.58992;6.608089;94.387589;1.97005;;;;;;
94.399643;38.9193;;;;;;;;;119.601974;6.610205;94.399643;1.972266;;;;;;
94.411697;38.917347;;;;;;;;;119.614029;6.612321;94.411697;1.974614;;;;;;
94.423744;38.915535;;;;;;;;;119.626083;6.614437;94.423744;1.976905;;;;;;
94.435799;38.915474;;;;;;;;;119.638123;6.616553;94.435799;1.979192;;;;;;
94.447845;38.915848;;;;;;;;;119.650177;6.618669;94.447845;1.981501;;;;;;
94.4599;38.915924;;;;;;;;;119.662231;6.620785;94.4599;1.983791;;;;;;
94.471954;38.914349;;;;;;;;;119.674286;jun.29;94.471954;1.986031;;;;;;
94.484001;38.915581;;;;;;;;;119.68634;jun.29;94.484001;1.988302;;;;;;
94.496056;38.915325;;;;;;;;;119.698395;jun.29;94.496056;1.990575;;;;;;
94.50811;38.912304;;;;;;;;;119.710434;jun.29;94.50811;1.992841;;;;;;
94.520157;38.910801;;;;;;;;;119.722488;jun.29;94.520157;1.99511;;;;;;
94.532211;38.908875;;;;;;;;;119.734543;jun.29;94.532211;1.997397;;;;;;
94.544266;38.905842;;;;;;;;;119.746597;jun.29;94.544266;1.999648;;;;;;
94.556313;38.906742;;;;;;;;;119.758652;jun.29;94.556313;2.001982;;;;;;
94.568367;38.907261;;;;;;;;;119.770691;jun.29;94.568367;2.004341;;;;;;
94.580421;38.906437;;;;;;;;;119.782745;jun.29;94.580421;2.006685;;;;;;
94.592468;38.904495;;;;;;;;;119.7948;jun.29;94.592468;2.009043;;;;;;
94.604523;38.903469;;;;;;;;;119.806854;jun.29;94.604523;2.011393;;;;;;
94.616577;38.901905;;;;;;;;;119.818909;jun.29;94.616577;2.013749;;;;;;
94.628624;38.900963;;;;;;;;;119.830963;jun.29;94.628624;2.016155;;;;;;
94.640678;38.899242;;;;;;;;;119.843002;jun.29;94.640678;2.018547;;;;;;
94.652733;38.900066;;;;;;;;;119.855057;jun.29;94.652733;2.020963;;;;;;
94.66478;38.900295;;;;;;;;;119.867111;jun.29;94.66478;2.023398;;;;;;
94.676834;38.899334;;;;;;;;;119.879166;jun.29;94.676834;2.025854;;;;;;
94.688889;38.897266;;;;;;;;;119.89122;jun.29;94.688889;2.028281;;;;;;
94.700935;38.896446;;;;;;;;;119.903275;jun.29;94.700935;2.030704;;;;;;
94.71299;38.896137;;;;;;;;;119.915314;jun.29;94.71299;2.033134;;;;;;
94.725037;38.895393;;;;;;;;;119.927368;6.624998;94.725037;2.035579;;;;;;
94.737091;38.896385;;;;;;;;;119.939423;6.627094;94.737091;2.037987;;;;;;
94.749146;38.896473;;;;;;;;;119.951477;6.629191;94.749146;2.040409;;;;;;
94.761192;38.895996;;;;;;;;;119.963531;6.631289;94.761192;2.042805;;;;;;
94.773247;38.896225;;;;;;;;;119.975586;6.633386;94.773247;2.045203;;;;;;
94.785301;38.895992;;;;;;;;;119.987625;6.635482;94.785301;2.047597;;;;;;
94.797348;38.894264;;;;;;;;;119.99968;6.637579;94.797348;2.049971;;;;;;
94.809402;38.894855;;;;;;;;;120.011734;6.639677;94.809402;2.052323;;;;;;
94.821457;38.893852;;;;;;;;;120.023788;6.641773;94.821457;2.054635;;;;;;
94.833504;38.893848;;;;;;;;;120.035843;6.64387;94.833504;2.056987;;;;;;
94.845558;38.89312;;;;;;;;;120.047882;6.64387;94.845558;2.059364;;;;;;
94.857613;38.8932;;;;;;;;;120.059937;6.64387;94.857613;2.061709;;;;;;
94.869659;38.894539;;;;;;;;;120.071991;6.64387;94.869659;2.0641;;;;;;
94.881714;38.894642;;;;;;;;;120.084045;6.64387;94.881714;2.066516;;;;;;
94.893768;38.893875;;;;;;;;;120.0961;6.64387;94.893768;2.068915;;;;;;
94.905815;38.893295;;;;;;;;;120.108154;6.64387;94.905815;2.071337;;;;;;
94.91787;38.891907;;;;;;;;;120.120193;6.64387;94.91787;2.073737;;;;;;
94.929924;38.889786;;;;;;;;;120.132248;6.64387;94.929924;2.07614;;;;;;
94.941971;38.889721;;;;;;;;;120.144302;6.64387;94.941971;2.078569;;;;;;
94.954025;38.890808;;;;;;;;;120.156357;6.64387;94.954025;2.080997;;;;;;
94.96608;38.891098;;;;;;;;;120.168411;6.64387;94.96608;2.083421;;;;;;
94.978127;38.890812;;;;;;;;;120.180466;6.64387;94.978127;2.085873;;;;;;
94.990181;38.889832;;;;;;;;;120.192505;6.64387;94.990181;2.088317;;;;;;
95.002228;38.889206;;;;;;;;;120.204559;6.64387;95.002228;2.090718;;;;;;
95.014282;38.887173;;;;;;;;;120.216614;6.64387;95.014282;2.093119;;;;;;
95.026337;38.885593;;;;;;;;;120.228668;6.64387;95.026337;2.095493;;;;;;
95.038383;38.8848;;;;;;;;;120.240723;6.64387;95.038383;2.097848;;;;;;
95.050438;38.883831;;;;;;;;;120.252777;6.64387;95.050438;2.100239;;;;;;
95.062492;38.883545;;;;;;;;;120.264816;6.64387;95.062492;2.102662;;;;;;
95.074539;38.884243;;;;;;;;;120.276871;6.64387;95.074539;2.105112;;;;;;
95.086594;38.88406;;;;;;;;;120.288925;6.64387;95.086594;2.107569;;;;;;
95.098648;38.883415;;;;;;;;;120.30098;6.64387;95.098648;2.110015;;;;;;
95.110695;38.882153;;;;;;;;;120.313034;6.64387;95.110695;2.112445;;;;;;
95.122749;38.88131;;;;;;;;;120.325073;6.64387;95.122749;2.1149;;;;;;
95.134804;38.88187;;;;;;;;;120.337128;6.64387;95.134804;2.117378;;;;;;
95.146851;38.882816;;;;;;;;;120.349182;6.64387;95.146851;2.119884;;;;;;
95.158905;38.88372;;;;;;;;;120.361237;6.64387;95.158905;2.12238;;;;;;
95.170959;38.883717;;;;;;;;;120.373291;6.64387;95.170959;2.124857;;;;;;
95.183006;38.883099;;;;;;;;;120.385345;6.64387;95.183006;2.127346;;;;;;
95.195061;38.883354;;;;;;;;;120.397385;6.64387;95.195061;2.129836;;;;;;
95.207115;38.884056;;;;;;;;;120.409439;6.645948;95.207115;2.132337;;;;;;
95.219162;38.884361;;;;;;;;;120.421494;6.648026;95.219162;2.134831;;;;;;
95.231216;38.885128;;;;;;;;;120.433548;6.650105;95.231216;2.137323;;;;;;
95.243271;38.885559;;;;;;;;;120.445602;6.652183;95.243271;2.139796;;;;;;
95.255318;38.886295;;;;;;;;;120.457657;6.654261;95.255318;2.142252;;;;;;
95.267372;38.887268;;;;;;;;;120.469696;6.656339;95.267372;2.144694;;;;;;
95.279419;38.885975;;;;;;;;;120.48175;6.658417;95.279419;2.147142;;;;;;
95.291473;38.883938;;;;;;;;;120.493805;6.660496;95.291473;2.14963;;;;;;
95.303528;38.883381;;;;;;;;;120.505859;6.662574;95.303528;2.15215;;;;;;
95.315575;38.883167;;;;;;;;;120.517914;6.664652;95.315575;2.154665;;;;;;
95.327629;38.882629;;;;;;;;;120.529968;6.664652;95.327629;2.157198;;;;;;
95.339684;38.881584;;;;;;;;;120.542007;6.664652;95.339684;2.159698;;;;;;
95.35173;38.881618;;;;;;;;;120.554062;6.664652;95.35173;2.162169;;;;;;
95.363785;38.881226;;;;;;;;;120.566116;6.664652;95.363785;2.16465;;;;;;
95.375839;38.880318;;;;;;;;;120.578171;6.664652;95.375839;2.167156;;;;;;
95.387886;38.879589;;;;;;;;;120.590225;6.664652;95.387886;2.169667;;;;;;
95.39994;38.878242;;;;;;;;;120.60228;6.664652;95.39994;2.172168;;;;;;
95.411995;38.877064;;;;;;;;;120.614319;6.664652;95.411995;2.174696;;;;;;
95.424042;38.876408;;;;;;;;;120.626373;6.664652;95.424042;2.177219;;;;;;
95.436096;38.875465;;;;;;;;;120.638428;6.664652;95.436096;2.179744;;;;;;
95.448151;38.874008;;;;;;;;;120.650482;6.664652;95.448151;2.182326;;;;;;
95.460197;38.874355;;;;;;;;;120.662537;6.664652;95.460197;2.184885;;;;;;
95.472252;38.874157;;;;;;;;;120.674576;6.664652;95.472252;2.187443;;;;;;
95.484306;38.874912;;;;;;;;;120.68663;6.664652;95.484306;2.190015;;;;;;
95.496353;38.873608;;;;;;;;;120.698685;6.664652;95.496353;2.192603;;;;;;
95.508408;38.872456;;;;;;;;;120.710739;6.664652;95.508408;2.195165;;;;;;
95.520462;38.871326;;;;;;;;;120.722794;6.664652;95.520462;2.197752;;;;;;
95.532509;38.870617;;;;;;;;;120.734848;6.664652;95.532509;2.200315;;;;;;
95.544563;38.871204;;;;;;;;;120.746887;6.664652;95.544563;2.202893;;;;;;
95.55661;38.872585;;;;;;;;;120.758942;6.664652;95.55661;2.20545;;;;;;
95.568665;38.872467;;;;;;;;;120.770996;6.664652;95.568665;2.207998;;;;;;
95.580719;38.87278;;;;;;;;;120.783051;6.664652;95.580719;2.210516;;;;;;
95.592766;38.87389;;;;;;;;;120.795105;6.664652;95.592766;2.213071;;;;;;
95.60482;38.872784;;;;;;;;;120.807159;6.664652;95.60482;2.215636;;;;;;
95.616875;38.870987;;;;;;;;;120.819199;6.664652;95.616875;2.218235;;;;;;
95.628922;38.870197;;;;;;;;;120.831253;6.664652;95.628922;2.220791;;;;;;
95.640976;38.86935;;;;;;;;;120.843307;6.664652;95.640976;2.223411;;;;;;
95.65303;38.868992;;;;;;;;;120.855362;6.664652;95.65303;2.225968;;;;;;
95.665077;38.86937;;;;;;;;;120.867416;6.664652;95.665077;2.228546;;;;;;
95.677132;38.869045;;;;;;;;;120.879471;6.664652;95.677132;2.231074;;;;;;
95.689186;38.868061;;;;;;;;;120.89151;6.666711;95.689186;2.233604;;;;;;
95.701233;38.866001;;;;;;;;;120.903564;6.668771;95.701233;2.236132;;;;;;
95.713287;38.86462;;;;;;;;;120.915619;6.67083;95.713287;2.238682;;;;;;
95.725342;38.863312;;;;;;;;;120.927673;6.67289;95.725342;2.241229;;;;;;
95.737389;38.862331;;;;;;;;;120.939728;6.67495;95.737389;2.243763;;;;;;
95.749443;38.86108;;;;;;;;;120.951767;6.677009;95.749443;2.246273;;;;;;
95.761497;38.862358;;;;;;;;;120.963821;6.679069;95.761497;2.248831;;;;;;
95.773544;38.86211;;;;;;;;;120.975876;6.681128;95.773544;2.251366;;;;;;
95.785599;38.860188;;;;;;;;;120.98793;6.683187;95.785599;2.253934;;;;;;
95.797653;38.861958;;;;;;;;;120.999985;6.685247;95.797653;2.256487;;;;;;
95.8097;38.861385;;;;;;;;;121.012039;6.685247;95.8097;2.259066;;;;;;
95.821754;38.862011;;;;;;;;;121.024078;6.685247;95.821754;2.261629;;;;;;
95.833801;38.861591;;;;;;;;;121.036133;6.685247;95.833801;feb.42;;;;;;
95.845856;38.862141;;;;;;;;;121.048187;6.685247;95.845856;2.266763;;;;;;
95.85791;38.864296;;;;;;;;;121.060242;6.685247;95.85791;2.269328;;;;;;
95.869957;38.863956;;;;;;;;;121.072296;6.685247;95.869957;2.27194;;;;;;
95.882011;38.862461;;;;;;;;;121.084351;6.685247;95.882011;2.274568;;;;;;
95.894066;38.863464;;;;;;;;;121.09639;6.685247;95.894066;2.277113;;;;;;
95.906113;38.862526;;;;;;;;;121.108444;6.685247;95.906113;2.279639;;;;;;
95.918167;38.862728;;;;;;;;;121.120499;6.685247;95.918167;2.282171;;;;;;
95.930222;38.863857;;;;;;;;;121.132553;6.685247;95.930222;2.284709;;;;;;
95.942268;38.863125;;;;;;;;;121.144608;6.685247;95.942268;2.287188;;;;;;
95.954323;38.863503;;;;;;;;;121.156662;6.685247;95.954323;2.28973;;;;;;
95.966377;38.86499;;;;;;;;;121.168701;6.685247;95.966377;2.292228;;;;;;
95.978424;38.863338;;;;;;;;;121.180756;6.685247;95.978424;2.294755;;;;;;
95.990479;38.863857;;;;;;;;;121.19281;6.685247;95.990479;2.297267;;;;;;
96.002533;38.864956;;;;;;;;;121.204865;6.685247;96.002533;2.299795;;;;;;
96.01458;38.862637;;;;;;;;;121.216919;6.685247;96.01458;2.30232;;;;;;
96.026634;38.864063;;;;;;;;;121.228958;6.685247;96.026634;2.30488;;;;;;
96.038689;38.865833;;;;;;;;;121.241013;6.685247;96.038689;2.307428;;;;;;
96.050735;38.866371;;;;;;;;;121.253067;6.685247;96.050735;2.310021;;;;;;
96.06279;38.867676;;;;;;;;;121.265121;6.685247;96.06279;2.312639;;;;;;
96.074844;38.866608;;;;;;;;;121.277176;6.685247;96.074844;2.315266;;;;;;
96.086891;38.866428;;;;;;;;;121.28923;6.685247;96.086891;2.317854;;;;;;
96.098946;38.863853;;;;;;;;;121.30127;6.685247;96.098946;2.320472;;;;;;
96.110992;38.861759;;;;;;;;;121.313324;6.685247;96.110992;2.323027;;;;;;
96.123047;38.861874;;;;;;;;;121.325378;6.685247;96.123047;2.325555;;;;;;
96.135101;38.861412;;;;;;;;;121.337433;6.685247;96.135101;2.328094;;;;;;
96.147148;38.862328;;;;;;;;;121.349487;6.685247;96.147148;2.330633;;;;;;
96.159203;38.861485;;;;;;;;;121.361542;6.685247;96.159203;2.333201;;;;;;
96.171257;38.860703;;;;;;;;;121.373581;6.687288;96.171257;2.335796;;;;;;
96.183304;38.860104;;;;;;;;;121.385635;6.689329;96.183304;2.338355;;;;;;
96.195358;38.860626;;;;;;;;;121.39769;6.69137;96.195358;2.340951;;;;;;
96.207413;38.860851;;;;;;;;;121.409744;6.693411;96.207413;2.343537;;;;;;
96.21946;38.860344;;;;;;;;;121.421799;6.695452;96.21946;2.346196;;;;;;
96.231514;38.861935;;;;;;;;;121.433853;6.697493;96.231514;2.348781;;;;;;
96.243568;38.863194;;;;;;;;;121.445892;6.699534;96.243568;2.351395;;;;;;
96.255615;38.865097;;;;;;;;;121.457947;6.701575;96.255615;2.353999;;;;;;
96.26767;38.867146;;;;;;;;;121.470001;6.703616;96.26767;2.356606;;;;;;
96.279724;38.866962;;;;;;;;;121.482056;6.705657;96.279724;2.359185;;;;;;
96.291771;38.867134;;;;;;;;;121.49411;6.705657;96.291771;2.361754;;;;;;
96.303825;38.86713;;;;;;;;;121.506149;6.705657;96.303825;2.364318;;;;;;
96.31588;38.867775;;;;;;;;;121.518204;6.705657;96.31588;2.366903;;;;;;
96.327927;38.869144;;;;;;;;;121.530258;6.705657;96.327927;2.369504;;;;;;
96.339981;38.870033;;;;;;;;;121.542313;6.705657;96.339981;2.372103;;;;;;
96.352036;38.869785;;;;;;;;;121.554367;6.705657;96.352036;2.374661;;;;;;
96.364082;38.868629;;;;;;;;;121.566422;6.705657;96.364082;2.377185;;;;;;
96.376137;38.867188;;;;;;;;;121.578461;6.705657;96.376137;2.379739;;;;;;
96.388184;38.866623;;;;;;;;;121.590515;6.705657;96.388184;2.382287;;;;;;
96.400238;38.865486;;;;;;;;;121.60257;6.705657;96.400238;2.384818;;;;;;
96.412292;38.862907;;;;;;;;;121.614624;6.705657;96.412292;2.387344;;;;;;
96.424339;38.861462;;;;;;;;;121.626678;6.705657;96.424339;2.389829;;;;;;
96.436394;38.86116;;;;;;;;;121.638733;6.705657;96.436394;2.392306;;;;;;
96.448448;38.860168;;;;;;;;;121.650772;6.705657;96.448448;2.394796;;;;;;
96.460495;38.859276;;;;;;;;;121.662827;6.705657;96.460495;2.397338;;;;;;
96.472549;38.859249;;;;;;;;;121.674881;6.705657;96.472549;2.39988;;;;;;
96.484604;38.859505;;;;;;;;;121.686935;6.705657;96.484604;2.402421;;;;;;
96.496651;38.860237;;;;;;;;;121.69899;6.705657;96.496651;2.404948;;;;;;
96.508705;38.861263;;;;;;;;;121.711044;6.705657;96.508705;2.407466;;;;;;
96.52076;38.862583;;;;;;;;;121.723083;6.705657;96.52076;2.409963;;;;;;
96.532806;38.864582;;;;;;;;;121.735138;6.70768;96.532806;2.412435;;;;;;
96.544861;38.865509;;;;;;;;;121.747192;6.709702;96.544861;2.41492;;;;;;
96.556915;38.865891;;;;;;;;;121.759247;6.711725;96.556915;2.41742;;;;;;
96.568962;38.867352;;;;;;;;;121.771301;6.713748;96.568962;2.419916;;;;;;
96.581017;38.868748;;;;;;;;;121.78334;6.71577;96.581017;2.422408;;;;;;
96.593071;38.870022;;;;;;;;;121.795395;6.717793;96.593071;2.424849;;;;;;
96.605118;38.87064;;;;;;;;;121.807449;6.719816;96.605118;2.427339;;;;;;
96.617172;38.869759;;;;;;;;;121.819504;6.721838;96.617172;2.429867;;;;;;
96.629227;38.868565;;;;;;;;;121.831558;6.723861;96.629227;2.432367;;;;;;
96.641273;38.867886;;;;;;;;;121.843613;6.725883;96.641273;2.43488;;;;;;
96.653328;38.866604;;;;;;;;;121.855652;6.725883;96.653328;2.437389;;;;;;
96.665375;38.866474;;;;;;;;;121.867706;6.725883;96.665375;2.439879;;;;;;
96.677429;38.867767;;;;;;;;;121.879761;6.725883;96.677429;2.442377;;;;;;
96.689484;38.867382;;;;;;;;;121.891815;6.725883;96.689484;2.444899;;;;;;
96.70153;38.866947;;;;;;;;;121.90387;6.725883;96.70153;2.447394;;;;;;
96.713585;38.866718;;;;;;;;;121.915924;6.725883;96.713585;2.449882;;;;;;
96.725639;38.865421;;;;;;;;;121.927963;6.725883;96.725639;2.452368;;;;;;
96.737686;38.864227;;;;;;;;;121.940018;6.725883;96.737686;2.45486;;;;;;
96.749741;38.864017;;;;;;;;;121.952072;6.725883;96.749741;2.457381;;;;;;
96.761795;38.864906;;;;;;;;;121.964127;6.725883;96.761795;2.459903;;;;;;
96.773842;38.867336;;;;;;;;;121.976181;6.725883;96.773842;2.462409;;;;;;
96.785896;38.868702;;;;;;;;;121.988235;6.725883;96.785896;2.464905;;;;;;
96.797951;38.867302;;;;;;;;;122.000275;6.725883;96.797951;2.467418;;;;;;
96.809998;38.866051;;;;;;;;;122.012329;6.725883;96.809998;2.469945;;;;;;
96.822052;38.86422;;;;;;;;;122.024384;6.725883;96.822052;2.472461;;;;;;
96.834106;38.863087;;;;;;;;;122.036438;6.725883;96.834106;2.474977;;;;;;
96.846153;38.862782;;;;;;;;;122.048492;6.725883;96.846153;2.477416;;;;;;
96.858208;38.862591;;;;;;;;;122.060532;6.725883;96.858208;2.479873;;;;;;
96.870262;38.863632;;;;;;;;;122.072586;6.725883;96.870262;2.482325;;;;;;
96.882309;38.864052;;;;;;;;;122.084641;6.725883;96.882309;2.484768;;;;;;
96.894363;38.863995;;;;;;;;;122.096695;6.725883;96.894363;2.487195;;;;;;
96.906418;38.863522;;;;;;;;;122.108749;6.725883;96.906418;2.489637;;;;;;
96.918465;38.862217;;;;;;;;;122.120804;6.725883;96.918465;2.492076;;;;;;
96.930519;38.860748;;;;;;;;;122.132843;6.725883;96.930519;2.494531;;;;;;
96.942574;38.859325;;;;;;;;;122.144897;6.725883;96.942574;2.49694;;;;;;
96.95462;38.860958;;;;;;;;;122.156952;6.725883;96.95462;2.499366;;;;;;
96.966675;38.860725;;;;;;;;;122.169006;6.725883;96.966675;2.501773;;;;;;
96.978722;38.860283;;;;;;;;;122.181061;6.725883;96.978722;2.504161;;;;;;
96.990776;38.860664;;;;;;;;;122.193115;6.725883;96.990776;2.50656;;;;;;
