Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Cond;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;% Cond;
ml;mAU;ml;%;ml;mS/cm;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;%
19.73241;1556.640991;;;64.687012;2.062062;;;;;;;44.954624;4.216721;;
19.740597;1556.416992;;;64.703384;2.061226;;;;;;;44.962811;4.220247;;
19.748783;1556.175293;;;64.719757;2.060352;;;;;;;44.970997;4.223773;;
19.756969;1555.94812;;;64.73613;2.059512;;;;;;;44.979191;4.227299;;
19.765156;1555.728271;;;64.752502;2.058716;;;;;;;44.987377;4.230824;;
19.773342;1555.498169;;;64.76889;2.057945;;;;;;;44.995564;4.23435;;
19.781532;1555.272827;;;64.785263;2.057158;;;;;;;45.00375;4.237876;;
19.789719;1555.033569;;;64.801636;2.056333;;;;;;;45.011936;4.241402;;
19.797905;1554.804321;;;64.818008;2.055456;;;;;;;45.020123;4.244928;;
19.806091;1554.579224;;;64.834381;2.05456;;;;;;;45.028309;4.248454;;
19.814278;1554.358643;;;64.850754;2.053659;;;;;;;45.036495;4.248454;;
19.822464;1554.12915;;;64.867126;2.052727;;;;;;;45.044682;4.248454;;
19.83065;1553.890625;;;64.883499;2.051799;;;;;;;45.052868;4.248454;;
19.83884;1553.6604;;;64.899872;2.050957;;;;;;;45.061054;4.248454;;
19.847027;1553.447021;;;64.916245;2.050164;;;;;;;45.069241;4.248454;;
19.855213;1553.228882;;;64.932617;2.049366;;;;;;;45.077427;4.248454;;
19.8634;1553.015625;;;64.94899;2.048522;;;;;;;45.085621;4.248454;;
19.871586;1552.810059;;;64.965378;2.047644;;;;;;;45.093807;4.248454;;
19.879772;1552.602539;;;64.98175;2.046785;;;;;;;45.101994;4.248454;;
19.887962;1552.388916;;;64.998123;2.045906;;;;;;;45.11018;4.248454;;
19.896149;1552.181641;;;65.014496;2.045072;;;;;;;45.118366;4.248454;;
19.904335;1551.965088;;;65.030869;2.044236;;;;;;;45.126553;4.248454;;
19.912521;1551.74646;;;65.047241;2.043339;;;;;;;45.134739;4.248454;;
19.920708;1551.524658;;;65.063614;2.042412;;;;;;;45.142925;4.248454;;
19.928894;1551.275146;;;65.079987;2.041506;;;;;;;45.151112;4.248454;;
19.937084;1551.028442;;;65.096359;2.040592;;;;;;;45.159298;4.248454;;
19.945271;1550.785767;;;65.112732;2.03963;;;;;;;45.167484;4.248454;;
19.953457;1550.54248;;;65.129105;2.038683;;;;;;;45.175671;4.248454;;
19.961643;1550.319214;;;65.145477;2.037756;;;;;;;45.183865;4.248454;;
19.96983;1550.057617;;;65.161865;2.036942;;;;;;;45.192051;4.248454;;
19.978016;1549.829102;;;65.178238;2.03612;;;;;;;45.200237;4.248454;;
19.986206;1549.590698;;;65.194611;2.035234;;;;;;;45.208424;4.248454;;
19.994392;1549.383789;;;65.210983;2.034272;;;;;;;45.21661;4.248454;;
20.002579;1549.168335;;;65.227356;2.033296;;;;;;;45.224796;4.248454;;
20.010765;1548.961426;;;65.243729;2.032319;;;;;;;45.232983;4.248454;;
20.018951;1548.74646;;;65.260101;2.031356;;;;;;;45.241169;4.248454;;
20.027138;1548.533936;;;65.276474;2.03042;;;;;;;45.249355;4.248454;;
20.035328;1548.328003;;;65.292847;2.029436;;;;;;;45.257542;4.248454;;
20.043514;1548.149048;;;65.309219;2.028408;;;;;;;45.265728;4.248454;;
20.051701;1547.96106;;;65.325592;2.027486;;;;;;;45.273914;4.248454;;
20.059887;1547.77002;;;65.341965;2.026568;;;;;;;45.282108;4.251979;;
20.068073;1547.560913;;;65.358353;2.025658;;;;;;;45.290295;4.255505;;
20.07626;1547.329224;;;65.374725;2.024761;;;;;;;45.298481;4.259031;;
20.08445;1547.097656;;;65.391098;2.023808;;;;;;;45.306667;4.262557;;
20.092636;1546.875977;;;65.407471;2.022818;;;;;;;45.314854;4.266082;;
20.100822;1546.658447;;;65.423843;2.021865;;;;;;;45.32304;4.269608;;
20.109009;1546.449219;;;65.440216;2.020954;;;;;;;45.331226;4.273133;;
20.117195;1546.24585;;;65.456589;2.020032;;;;;;;45.339413;4.276659;;
20.125381;1546.042603;;;65.472961;2.019096;;;;;;;45.347599;4.280185;;
20.133572;1545.844604;;;65.489334;2.01808;;;;;;;45.355785;4.28371;;
20.141758;1545.644897;;;65.505707;2.017041;;;;;;;45.363972;4.28371;;
20.149944;1545.436401;;;65.522079;2.016053;;;;;;;45.372158;4.28371;;
20.158131;1545.233887;;;65.538452;2.015112;;;;;;;45.380352;4.28371;;
20.166317;1545.030762;;;65.55484;2.01421;;;;;;;45.388538;4.28371;;
20.174503;1544.831177;;;65.571213;2.013299;;;;;;;45.396725;4.28371;;
20.182693;1544.64563;;;65.587585;2.012315;;;;;;;45.404911;4.28371;;
20.19088;1544.466064;;;65.603958;2.011299;;;;;;;45.413097;4.28371;;
20.199066;1544.27771;;;65.620331;2.010254;;;;;;;45.421284;4.28371;;
20.207253;1544.081421;;;65.636703;2.009209;;;;;;;45.42947;4.28371;;
20.215439;1543.883911;;;65.653076;2.008204;;;;;;;45.437656;4.28371;;
20.223625;1543.669922;;;65.669449;2.007226;;;;;;;45.445843;4.28371;;
20.231815;1543.460449;;;65.685822;2.006245;;;;;;;45.454029;4.28371;;
20.240002;1543.269287;;;65.702194;2.005214;;;;;;;45.462215;4.28371;;
20.248188;1543.069824;;;65.718567;2.004141;;;;;;;45.470402;4.28371;;
20.256374;1542.857056;;;65.73494;2.003052;;;;;;;45.478596;4.28371;;
20.264561;1542.651245;;;65.751312;2.001983;;;;;;;45.486782;4.28371;;
20.272747;1542.44873;;;65.7677;2.000969;;;;;;;45.494968;4.28371;;
20.280937;1542.259888;;;65.784073;1.999978;;;;;;;45.503155;4.28371;;
20.289124;1542.077148;;;65.800446;1.999021;;;;;;;45.511341;4.28371;;
20.29731;1541.888916;;;65.816818;1.99808;;;;;;;45.519527;4.28371;;
20.305496;1541.695435;;;65.833191;1.997108;;;;;;;45.527714;4.28371;;
20.313683;1541.515503;;;65.849564;1.996139;;;;;;;45.5359;4.28371;;
20.321869;1541.356812;;;65.865936;1.995227;;;;;;;45.544086;4.28371;;
20.330055;1541.189697;;;65.882309;1.994266;;;;;;;45.552273;4.28371;;
20.338245;1541.025757;;;65.898682;1.99319;;;;;;;45.560459;4.28371;;
20.346432;1540.859619;;;65.915054;1.992071;;;;;;;45.568645;4.28371;;
20.354618;1540.706299;;;65.931427;1.990968;;;;;;;45.576832;4.28371;;
20.362804;1540.547852;;;65.9478;1.989902;;;;;;;45.585026;4.28371;;
20.370991;1540.362183;;;65.964188;1.988835;;;;;;;45.593212;4.28371;;
20.379177;1540.201172;;;65.98056;1.987781;;;;;;;45.601398;4.28371;;
20.387367;1540.034058;;;65.996933;1.986711;;;;;;;45.609585;4.28371;;
20.395554;1539.849854;;;66.013306;1.985622;;;;;;;45.617771;4.28371;;
20.40374;1539.642212;;;66.029678;1.984492;;;;;;;45.625957;4.28371;;
20.411926;1539.478394;;;66.046051;1.983389;;;;;;;45.634144;4.28371;;
20.420113;1539.315186;;;66.062424;1.98231;;;;;;;45.64233;4.28371;;
20.428299;1539.164673;;;66.078796;1.981222;;;;;;;45.650517;4.28371;;
20.436489;1539.020996;;;66.095169;1.980098;;;;;;;45.658703;4.28371;;
20.444675;1538.866577;;;66.111542;1.978962;;;;;;;45.666889;4.28371;;
20.452862;1538.69812;;;66.127914;1.977897;;;;;;;45.675076;4.28371;;
20.461048;1538.549561;;;66.144287;1.976872;;;;;;;45.68327;4.28371;;
20.469234;1538.395752;;;66.160675;1.975828;;;;;;;45.691456;4.287236;;
20.477421;1538.261597;;;66.177048;1.974823;;;;;;;45.699642;4.290761;;
20.485611;1538.114258;;;66.19342;1.973776;;;;;;;45.707829;4.294286;;
20.493797;1537.955933;;;66.209793;1.972764;;;;;;;45.716015;4.297812;;
20.501984;1537.804565;;;66.226166;1.971752;;;;;;;45.724201;4.301337;;
20.51017;1537.66687;;;66.242538;1.970715;;;;;;;45.732388;4.304862;;
20.518356;1537.520996;;;66.258911;1.969719;;;;;;;45.740574;4.308388;;
20.526543;1537.350098;;;66.275284;1.968772;;;;;;;45.74876;4.311913;;
20.534733;1537.193481;;;66.291656;1.967755;;;;;;;45.756947;4.315438;;
20.542919;1537.02002;;;66.308029;1.966681;;;;;;;45.765133;4.318964;;
20.551105;1536.855347;;;66.324402;1.965541;;;;;;;45.773319;4.318964;;
20.559292;1536.695801;;;66.340775;1.964434;;;;;;;45.781513;4.318964;;
20.567478;1536.530762;;;66.357162;1.963342;;;;;;;45.7897;4.318964;;
20.575665;1536.386353;;;66.373535;1.962333;;;;;;;45.797886;4.318964;;
20.583855;1536.227295;;;66.389908;1.961325;;;;;;;45.806072;4.318964;;
20.592041;1536.061646;;;66.406281;1.96034;;;;;;;45.814259;4.318964;;
20.600227;1535.91626;;;66.422653;1.959327;;;;;;;45.822445;4.318964;;
20.608414;1535.790161;;;66.439026;1.958305;;;;;;;45.830631;4.318964;;
20.6166;1535.641602;;;66.455399;1.957282;;;;;;;45.838818;4.318964;;
20.624786;1535.483032;;;66.471771;1.956236;;;;;;;45.847004;4.318964;;
20.632977;1535.308472;;;66.488144;1.955125;;;;;;;45.85519;4.318964;;
20.641163;1535.115234;;;66.504517;1.954024;;;;;;;45.863377;4.318964;;
20.649349;1534.928345;;;66.520889;1.952973;;;;;;;45.871563;4.318964;;
20.657536;1534.759521;;;66.537262;1.951893;;;;;;;45.879757;4.318964;;
20.665722;1534.596558;;;66.553635;1.950758;;;;;;;45.887943;4.318964;;
20.673908;1534.442627;;;66.570023;1.94961;;;;;;;45.89613;4.318964;;
20.682098;1534.29541;;;66.586395;1.948475;;;;;;;45.904316;4.318964;;
20.690285;1534.137451;;;66.602768;1.947337;;;;;;;45.912502;4.318964;;
20.698471;1534.006958;;;66.619141;1.946228;;;;;;;45.920689;4.318964;;
20.706657;1533.881714;;;66.635513;1.945121;;;;;;;45.928875;4.318964;;
20.714844;1533.745239;;;66.651886;1.943978;;;;;;;45.937061;4.318964;;
20.72303;1533.596191;;;66.668259;1.942834;;;;;;;45.945248;4.318964;;
20.73122;1533.447754;;;66.684631;1.941702;;;;;;;45.953434;4.318964;;
20.739407;1533.307373;;;66.701004;1.940589;;;;;;;45.96162;4.318964;;
20.747593;1533.16626;;;66.717377;1.939521;;;;;;;45.969807;4.318964;;
20.755779;1533.015625;;;66.733749;1.938475;;;;;;;45.978001;4.318964;;
20.763966;1532.866333;;;66.750122;1.937424;;;;;;;45.986187;4.318964;;
20.772152;1532.724243;;;66.76651;1.936362;;;;;;;45.994373;4.318964;;
20.780338;1532.590332;;;66.782883;1.935303;;;;;;;46.00256;4.318964;;
20.788528;1532.454834;;;66.799255;1.934296;;;;;;;46.010746;4.318964;;
20.796715;1532.326904;;;66.815628;1.933314;;;;;;;46.018932;4.318964;;
20.804901;1532.194946;;;66.832001;1.932312;;;;;;;46.027119;4.318964;;
20.813087;1532.045166;;;66.848373;1.931285;;;;;;;46.035305;4.318964;;
20.821274;1531.898804;;;66.864746;1.930193;;;;;;;46.043491;4.318964;;
20.82946;1531.759888;;;66.881119;1.929035;;;;;;;46.051678;4.318964;;
20.83765;1531.615967;;;66.897491;1.927825;;;;;;;46.059864;4.318964;;
20.845837;1531.500854;;;66.913864;1.92658;;;;;;;46.06805;4.318964;;
20.854023;1531.384766;;;66.930237;1.925397;;;;;;;46.076237;4.318964;;
20.862209;1531.262085;;;66.946609;1.924264;;;;;;;46.084431;4.318964;;
20.870396;1531.133301;;;66.962997;1.92316;;;;;;;46.092617;4.318964;;
20.878582;1530.995972;;;66.97937;1.922058;;;;;;;46.100803;4.322488;;
20.886772;1530.825073;;;66.995743;1.920949;;;;;;;46.10899;4.326013;;
20.894958;1530.710815;;;67.012115;1.919925;;;;;;;46.117176;4.329538;;
20.903145;1530.576782;;;67.028488;1.918878;;;;;;;46.125362;4.333063;;
20.911331;1530.42627;;;67.044861;1.917833;;;;;;;46.133549;4.336587;;
20.919518;1530.283447;;;67.061234;1.916741;;;;;;;46.141735;4.340112;;
20.927704;1530.140991;;;67.077606;1.915533;;;;;;;46.149921;4.343637;;
20.935894;1530.017578;;;67.093979;1.91432;;;;;;;46.158108;4.347161;;
20.94408;1529.880005;;;67.110352;1.913162;;;;;;;46.166294;4.350686;;
20.952267;1529.742065;;;67.126724;1.91203;;;;;;;46.17448;4.354211;;
20.960453;1529.626099;;;67.143097;1.91088;;;;;;;46.182674;4.354211;;
20.968639;1529.521606;;;67.159485;1.909775;;;;;;;46.190861;4.354211;;
20.976826;1529.401123;;;67.175858;1.908705;;;;;;;46.199047;4.354211;;
20.985016;1529.293091;;;67.19223;1.907582;;;;;;;46.207233;4.354211;;
20.993202;1529.170532;;;67.208603;1.90642;;;;;;;46.21542;4.354211;;
21.001389;1529.043457;;;67.224976;1.905326;;;;;;;46.223606;4.354211;;
21.009575;1528.91626;;;67.241348;1.904228;;;;;;;46.231792;4.354211;;
21.017761;1528.794189;;;67.257721;1.903123;;;;;;;46.239979;4.354211;;
21.025948;1528.677002;;;67.274094;1.902058;;;;;;;46.248165;4.354211;;
21.034138;1528.567139;;;67.290466;1.90097;;;;;;;46.256351;4.354211;;
21.042324;1528.446045;;;67.306839;1.899833;;;;;;;46.264538;4.354211;;
21.05051;1528.316406;;;67.323212;1.89869;;;;;;;46.272724;4.354211;;
21.058697;1528.189941;;;67.339584;1.897552;;;;;;;46.280918;4.354211;;
21.066883;1528.057373;;;67.355957;1.896421;;;;;;;46.289104;4.354211;;
21.075069;1527.932007;;;67.372345;1.895341;;;;;;;46.297291;4.354211;;
21.08326;1527.81311;;;67.388718;1.89425;;;;;;;46.305477;4.354211;;
21.091446;1527.702148;;;67.40509;1.893106;;;;;;;46.313663;4.354211;;
21.099632;1527.577026;;;67.421463;1.891936;;;;;;;46.32185;4.354211;;
21.107819;1527.442261;;;67.437836;1.890752;;;;;;;46.330036;4.354211;;
21.116005;1527.318848;;;67.454208;1.889555;;;;;;;46.338223;4.354211;;
21.124191;1527.198853;;;67.470581;1.888426;;;;;;;46.346409;4.354211;;
21.132381;1527.079102;;;67.486954;1.887298;;;;;;;46.354595;4.354211;;
21.140568;1526.963013;;;67.503326;1.886149;;;;;;;46.362782;4.354211;;
21.148754;1526.856812;;;67.519699;1.885027;;;;;;;46.370968;4.354211;;
21.15694;1526.743042;;;67.536072;1.88396;;;;;;;46.379162;4.354211;;
21.165127;1526.623291;;;67.552444;1.882898;;;;;;;46.387348;4.354211;;
21.173313;1526.512573;;;67.568832;1.881802;;;;;;;46.395535;4.354211;;
21.181503;1526.408203;;;67.585205;1.880666;;;;;;;46.403721;4.354211;;
21.18969;1526.306396;;;67.601578;1.879513;;;;;;;46.411907;4.354211;;
21.197876;1526.193237;;;67.61795;1.878395;;;;;;;46.420094;4.354211;;
21.206062;1526.074585;;;67.634323;1.877306;;;;;;;46.42828;4.354211;;
21.214249;1525.970337;;;67.650696;1.87621;;;;;;;46.436466;4.354211;;
21.222435;1525.857666;;;67.667068;1.875093;;;;;;;46.444653;4.354211;;
21.230625;1525.743896;;;67.683441;1.874005;;;;;;;46.452839;4.354211;;
21.238811;1525.636597;;;67.699814;1.87297;;;;;;;46.461025;4.354211;;
21.246998;1525.52356;;;67.716187;1.871929;;;;;;;46.469212;4.354211;;
21.255184;1525.44043;;;67.732559;1.870899;;;;;;;46.477398;4.354211;;
21.263371;1525.349731;;;67.748932;1.869872;;;;;;;46.485592;4.354211;;
21.271557;1525.255859;;;67.76532;1.868806;;;;;;;46.493778;4.354211;;
21.279743;1525.160889;;;67.781693;1.867693;;;;;;;46.501965;4.354211;;
21.287933;1525.062744;;;67.798065;1.866565;;;;;;;46.510151;4.357735;;
21.29612;1524.978394;;;67.814438;1.865392;;;;;;;46.518337;4.361259;;
21.304306;1524.886475;;;67.830811;1.864255;;;;;;;46.526524;4.364783;;
21.312492;1524.802856;;;67.847183;1.863189;;;;;;;46.53471;4.368307;;
21.320679;1524.724731;;;67.863556;1.862124;;;;;;;46.542896;4.37183;;
21.328865;1524.627686;;;67.879929;1.861047;;;;;;;46.551083;4.375354;;
21.337055;1524.513062;;;67.896301;1.859968;;;;;;;46.559269;4.378878;;
21.345242;1524.417236;;;67.912674;1.858835;;;;;;;46.567455;4.382402;;
21.353428;1524.30603;;;67.929047;1.857708;;;;;;;46.575642;4.385926;;
21.361614;1524.196533;;;67.945419;1.856607;;;;;;;46.583836;4.38945;;
21.369801;1524.098999;;;67.961807;1.855554;;;;;;;46.592022;4.38945;;
21.377987;1524.021729;;;67.97818;1.854513;;;;;;;46.600208;4.38945;;
21.386177;1523.91748;;;67.994553;1.853458;;;;;;;46.608395;4.38945;;
21.394363;1523.816528;;;68.010925;1.852372;;;;;;;46.616581;4.38945;;
21.40255;1523.7052;;;68.027298;1.851292;;;;;;;46.624767;4.38945;;
21.410736;1523.634521;;;68.043671;1.85015;;;;;;;46.632954;4.38945;;
21.418922;1523.553223;;;68.060043;1.849051;;;;;;;46.64114;4.38945;;
21.427109;1523.49939;;;68.076416;1.847904;;;;;;;46.649326;4.38945;;
21.435299;1523.437744;;;68.092789;1.846801;;;;;;;46.657513;4.38945;;
21.443485;1523.364746;;;68.109161;1.845695;;;;;;;46.665699;4.38945;;
21.451672;1523.291748;;;68.125534;1.844644;;;;;;;46.673885;4.38945;;
21.459858;1523.213135;;;68.141907;1.843657;;;;;;;46.682079;4.38945;;
21.468044;1523.14563;;;68.158279;1.842601;;;;;;;46.690266;4.38945;;
21.476231;1523.082153;;;68.174667;1.841486;;;;;;;46.698452;4.38945;;
21.484421;1523.005859;;;68.19104;1.840456;;;;;;;46.706638;4.38945;;
21.492607;1522.927124;;;68.207413;1.839365;;;;;;;46.714825;4.38945;;
21.500793;1522.828979;;;68.223785;1.83831;;;;;;;46.723011;4.38945;;
21.50898;1522.735229;;;68.240158;1.837165;;;;;;;46.731197;4.38945;;
21.517166;1522.650146;;;68.256531;1.835976;;;;;;;46.739384;4.38945;;
21.525352;1522.557495;;;68.272903;1.834827;;;;;;;46.74757;4.38945;;
21.533543;1522.474487;;;68.289276;1.833688;;;;;;;46.755756;4.38945;;
21.541729;1522.416382;;;68.305649;1.832608;;;;;;;46.763943;4.38945;;
21.549915;1522.35376;;;68.322021;1.831574;;;;;;;46.772129;4.38945;;
21.558102;1522.27832;;;68.338394;1.830582;;;;;;;46.780323;4.38945;;
21.566288;1522.201416;;;68.354767;1.829573;;;;;;;46.788509;4.38945;;
21.574474;1522.134155;;;68.371155;1.828632;;;;;;;46.796696;4.38945;;
21.582664;1522.060059;;;68.387527;1.827725;;;;;;;46.804882;4.38945;;
21.590851;1521.9729;;;68.4039;1.826767;;;;;;;46.813068;4.38945;;
21.599037;1521.880737;;;68.420273;1.825754;;;;;;;46.821255;4.38945;;
21.607224;1521.781128;;;68.436646;1.824759;;;;;;;46.829441;4.38945;;
21.61541;1521.686646;;;68.453018;1.823779;;;;;;;46.837627;4.392973;;
21.623596;1521.597778;;;68.469391;1.822767;;;;;;;46.845814;4.396496;;
21.631786;1521.509277;;;68.485764;1.821731;;;;;;;46.854;4.400019;;
21.639973;1521.412354;;;68.502136;1.820658;;;;;;;46.862186;4.403542;;
21.648159;1521.318359;;;68.518509;1.819552;;;;;;;46.870373;4.407064;;
21.656345;1521.242065;;;68.534882;1.818503;;;;;;;46.878567;4.410587;;
21.664532;1521.162109;;;68.551254;1.817495;;;;;;;46.886753;4.41411;;
21.672718;1521.062378;;;68.567642;1.816475;;;;;;;46.894939;4.417633;;
21.680908;1520.961792;;;68.584015;1.815479;;;;;;;46.903126;4.421156;;
21.689095;1520.865112;;;68.600388;1.814514;;;;;;;46.911312;4.424679;;
21.697281;1520.784546;;;68.61676;1.813519;;;;;;;46.919498;4.424679;;
21.705467;1520.713867;;;68.633133;1.812493;;;;;;;46.927685;4.424679;;
21.713654;1520.642822;;;68.649506;1.81147;;;;;;;46.935871;4.424679;;
21.72184;1520.568481;;;68.665878;1.810426;;;;;;;46.944057;4.424679;;
21.730026;1520.482178;;;68.682251;1.809386;;;;;;;46.952244;4.424679;;
21.738216;1520.404053;;;68.698624;1.808367;;;;;;;46.96043;4.424679;;
21.746403;1520.314575;;;68.714996;1.807364;;;;;;;46.968616;4.424679;;
21.754589;1520.228027;;;68.731369;1.806411;;;;;;;46.976803;4.424679;;
21.762775;1520.144287;;;68.747742;1.805463;;;;;;;46.984997;4.424679;;
21.770962;1520.071045;;;68.76413;1.804506;;;;;;;46.993183;4.424679;;
21.779148;1520.010986;;;68.780502;1.803541;;;;;;;47.001369;4.424679;;
21.787338;1519.927979;;;68.796875;1.802586;;;;;;;47.009556;4.424679;;
21.795525;1519.832397;;;68.813248;1.801619;;;;;;;47.017742;4.424679;;
21.803711;1519.760376;;;68.82962;1.800626;;;;;;;47.025928;4.424679;;
21.811897;1519.708618;;;68.845993;1.799608;;;;;;;47.034115;4.424679;;
21.820084;1519.643311;;;68.862366;1.798622;;;;;;;47.042301;4.424679;;
21.82827;1519.561035;;;68.878738;1.79762;;;;;;;47.050488;4.424679;;
21.83646;1519.478027;;;68.895111;1.796611;;;;;;;47.058674;4.424679;;
21.844646;1519.376953;;;68.911484;1.795614;;;;;;;47.06686;4.424679;;
21.852833;1519.314575;;;68.927856;1.794697;;;;;;;47.075047;4.424679;;
21.861019;1519.236938;;;68.944229;1.793815;;;;;;;47.083241;4.424679;;
21.869205;1519.158325;;;68.960602;1.79294;;;;;;;47.091427;4.424679;;
21.877392;1519.093018;;;68.97699;1.79206;;;;;;;47.099613;4.424679;;
21.885582;1519.022827;;;68.993362;1.791146;;;;;;;47.1078;4.424679;;
21.893768;1518.942017;;;69.009735;1.790229;;;;;;;47.115986;4.424679;;
21.901955;1518.855225;;;69.026108;1.789309;;;;;;;47.124172;4.424679;;
21.910141;1518.751953;;;69.04248;1.788405;;;;;;;47.132359;4.424679;;
21.918327;1518.672852;;;69.058853;1.787591;;;;;;;47.140545;4.424679;;
21.926514;1518.60022;;;69.075226;1.786724;;;;;;;47.148731;4.424679;;
21.934704;1518.546387;;;69.091599;1.785882;;;;;;;47.156918;4.424679;;
21.94289;1518.482056;;;69.107971;1.785005;;;;;;;47.165104;4.424679;;
21.951077;1518.411621;;;69.124344;1.784073;;;;;;;47.17329;4.424679;;
21.959263;1518.343872;;;69.140717;1.783161;;;;;;;47.181484;4.424679;;
21.967449;1518.296387;;;69.157089;1.782216;;;;;;;47.189671;4.424679;;
21.975636;1518.244751;;;69.173477;1.781284;;;;;;;47.197857;4.424679;;
21.983826;1518.167725;;;69.18985;1.780422;;;;;;;47.206043;4.424679;;
21.992012;1518.09082;;;69.206223;1.779568;;;;;;;47.21423;4.424679;;
22.000198;1518.024414;;;69.222595;1.778659;;;;;;;47.222416;4.424679;;
22.008385;1517.945923;;;69.238968;1.777757;;;;;;;47.230602;4.424679;;
22.016571;1517.873901;;;69.255341;1.776903;;;;;;;47.238789;4.424679;;
22.024757;1517.80896;;;69.271713;1.776076;;;;;;;47.246975;apr.82;;
22.032948;1517.767334;;;69.288086;1.775217;;;;;;;47.255161;4.431722;;
22.041134;1517.724731;;;69.304459;1.774344;;;;;;;47.263348;4.435244;;
22.04932;1517.677002;;;69.320831;1.773469;;;;;;;47.271534;4.438765;;
22.057507;1517.612427;;;69.337204;1.772602;;;;;;;47.279728;4.442286;;
22.065693;1517.532227;;;69.353577;1.771796;;;;;;;47.287914;4.445808;;
22.073879;1517.452637;;;69.369965;1.770979;;;;;;;47.296101;4.44933;;
22.082069;1517.373657;;;69.386337;1.770159;;;;;;;47.304287;4.452851;;
22.090256;1517.309937;;;69.40271;1.769364;;;;;;;47.312473;4.456373;;
22.098442;1517.269409;;;69.419083;1.768539;;;;;;;47.32066;4.459895;;
22.106628;1517.241089;;;69.435455;1.767684;;;;;;;47.328846;4.459895;;
22.114815;1517.210693;;;69.451828;1.766858;;;;;;;47.337032;4.459895;;
22.123001;1517.167847;;;69.468201;1.766097;;;;;;;47.345219;4.459895;;
22.131191;1517.119141;;;69.484573;1.765335;;;;;;;47.353405;4.459895;;
22.139378;1517.056885;;;69.500946;1.764534;;;;;;;47.361591;4.459895;;
22.147564;1516.998535;;;69.517319;1.763701;;;;;;;47.369778;4.459895;;
22.15575;1516.936035;;;69.533691;1.762857;;;;;;;47.377972;4.459895;;
22.163937;1516.888306;;;69.550064;1.762014;;;;;;;47.386158;4.459895;;
22.172123;1516.824829;;;69.566452;1.761153;;;;;;;47.394344;4.459895;;
22.180313;1516.749268;;;69.582825;1.760299;;;;;;;47.402531;4.459895;;
22.188499;1516.67627;;;69.599197;1.759478;;;;;;;47.410717;4.459895;;
22.196686;1516.611816;;;69.61557;1.758678;;;;;;;47.418903;4.459895;;
22.204872;1516.557129;;;69.631943;1.757874;;;;;;;47.42709;4.459895;;
22.213058;1516.500122;;;69.648315;1.757076;;;;;;;47.435276;4.459895;;
22.221245;1516.450073;;;69.664688;1.756311;;;;;;;47.443462;4.459895;;
22.229431;1516.387207;;;69.681061;1.755569;;;;;;;47.451649;4.459895;;
22.237621;1516.31897;;;69.697433;1.754847;;;;;;;47.459835;4.459895;;
22.245808;1516.228516;;;69.713806;1.754103;;;;;;;47.468021;4.459895;;
22.253994;1516.159424;;;69.730179;1.753356;;;;;;;47.476208;4.459895;;
22.26218;1516.096436;;;69.746552;1.752574;;;;;;;47.484402;4.459895;;
22.270367;1516.060303;;;69.762924;1.751836;;;;;;;47.492588;4.459895;;
22.278553;1516.019653;;;69.779312;1.75114;;;;;;;47.500774;4.459895;;
22.286743;1515.969116;;;69.795685;1.750387;;;;;;;47.508961;4.459895;;
